seed,arm,attempted_index,successful_optimizer_steps,skip,scale_before,scale_after,update_norm,raw_grad_norm,raw_grad_nonfinite_count,first_moment_norm,second_moment_norm,lr_multiplier,actual_lr,internal_steps
51,D_compensate,56,47,False,128.0,128.0,0.045839068589565254,6549.4504607380468,0,7256.2831465041645,167253.9280662969,1.0,0.0001,47
51,D_compensate,57,48,False,128.0,128.0,0.045893632958101387,7099.656999928814,0,7223.055676564066,170191.90496651395,1.0,0.0001,48
51,D_compensate,58,49,False,128.0,128.0,0.046422363055280767,7824.8495607213308,0,7268.4816776821335,173597.3215537779,1.0,0.0001,49
51,D_compensate,59,50,False,128.0,128.0,0.047490322837139047,7965.9740010544192,0,7323.584054294597,177214.9336193093,1.0,0.0001,50
51,D_compensate,60,51,False,128.0,128.0,0.047959046116254879,7177.3733199666431,0,7294.336770943914,180050.43397433966,1.0,0.0001,51
51,D_compensate,61,52,False,128.0,128.0,0.047995799843155745,7122.7445719408324,0,7265.611294022383,182922.0988967205,1.0,0.0001,52
51,D_compensate,62,53,False,128.0,128.0,0.048172458916681843,8242.0922669090105,0,7356.201931662679,186757.35739477654,1.0,0.0001,53
51,D_compensate,63,54,False,128.0,128.0,0.049072698376741532,6525.9305835257592,0,7254.312106132583,189212.04236737368,1.0,0.0001,54
51,D_compensate,64,55,False,128.0,128.0,0.049512792148020547,7821.8449350555638,0,7299.446800776967,192616.4060782946,1.0,0.0001,55
51,A_mimic,1,0,True,65536.0,32768.0,0,inf,55170771,0.0,0.0,,,0
51,A_mimic,2,0,True,32768.0,16384.0,0,inf,44376496,0.0,0.0,,,0
51,A_mimic,3,0,True,16384.0,8192.0,0,inf,11297563,0.0,0.0,,,0
51,A_mimic,4,0,True,8192.0,4096.0,0,inf,44373172,0.0,0.0,,,0
51,A_mimic,5,0,True,4096.0,2048.0,0,inf,232,0.0,0.0,,,0
51,A_mimic,6,0,True,2048.0,1024.0,0,inf,36,0.0,0.0,,,0
51,A_mimic,7,0,True,1024.0,512.0,0,inf,10,0.0,0.0,,,0
51,A_mimic,8,0,True,512.0,256.0,0,inf,1,0.0,0.0,,,0
51,A_mimic,9,1,False,256.0,256.0,0.37292341134883877,4102.15723875402,0,410.2157300432911,2259.2134156214047,0.9090909090909091,9.090909090909092e-05,1
51,A_mimic,10,2,False,256.0,256.0,0.28237838098755946,5714.4447299123021,0,590.1707768093738,3138.662902882799,0.9090909090909091,9.090909090909092e-05,2
51,A_mimic,11,2,True,256.0,128.0,0,inf,1,590.1707768093738,3138.662902882799,,,2
51,A_mimic,12,3,False,128.0,128.0,0.38845183974409669,9348.7545494731839,0,1157.9748973547175,6256.28173135806,0.9090909090909091,9.090909090909092e-05,3
51,A_mimic,13,4,False,128.0,128.0,0.23172667663210622,4626.0840057052674,0,876.598707389409,7208.024841958161,0.9090909090909091,9.090909090909092e-05,4
51,A_mimic,14,5,False,128.0,128.0,0.29732174068809086,13731.046910255713,0,1339.318399764559,16006.51426137448,0.9090909090909091,9.090909090909092e-05,5
51,A_mimic,15,6,False,128.0,128.0,0.0090524234306381835,15592.589187437792,0,1192.5611099624127,27532.47582570908,1.0,0.0001,6
51,A_mimic,16,7,False,128.0,128.0,0.011727927546058507,15296.836600133145,0,2383.7243272786727,39202.24391234272,1.0,0.0001,7
51,A_mimic,17,8,False,128.0,128.0,0.014203037575891354,16188.977895692442,0,3689.387126420713,52614.657014921315,1.0,0.0001,8
51,A_mimic,18,9,False,128.0,128.0,0.016675467830361314,14936.321493546653,0,4777.357325714319,63943.418036849245,1.0,0.0001,9
51,A_mimic,19,10,False,128.0,128.0,0.019137087579258218,14920.873990076358,0,5773.412526249133,75295.19345111163,1.0,0.0001,10
51,A_mimic,20,11,False,128.0,128.0,0.02141001660567576,16606.909416296625,0,6847.799440849837,89434.10244572547,1.0,0.0001,11
51,A_mimic,21,12,False,128.0,128.0,0.023450654350457123,17952.942479221612,0,7946.273579130038,106054.85307281486,1.0,0.0001,12
51,A_mimic,22,13,False,128.0,128.0,0.025580103555483014,14694.443945650433,0,8615.705688733537,117069.72746910382,1.0,0.0001,13
51,A_mimic,23,14,False,128.0,128.0,0.027357255657837469,17759.777383709039,0,9518.045015930968,133066.8821141562,1.0,0.0001,14
51,A_mimic,24,15,False,128.0,128.0,0.028764666740895544,14990.567793639855,0,10053.69216136129,144732.3356909804,1.0,0.0001,15
51,A_mimic,25,16,False,128.0,128.0,0.030075782693683606,13225.416543057201,0,10364.01040031801,153469.1307768083,1.0,0.0001,16
51,A_mimic,26,17,False,128.0,128.0,0.031890755217970863,15109.183428932649,0,10834.614522140566,165247.12647695362,1.0,0.0001,17
51,A_mimic,27,18,False,128.0,128.0,0.033608919114658194,15602.85650417861,0,11306.95315592834,177999.81813801735,1.0,0.0001,18
51,A_mimic,28,19,False,128.0,128.0,0.035030608208624352,18720.895091982431,0,12038.912797811809,195924.87533022292,1.0,0.0001,19
51,A_mimic,29,20,False,128.0,128.0,0.036512926174538197,16711.836617011159,0,12499.924943408658,210231.9528897158,1.0,0.0001,20
51,A_mimic,30,21,False,128.0,128.0,0.037885247612740966,15464.961310776567,0,12789.48991992252,222360.9039716941,1.0,0.0001,21
51,A_mimic,31,22,False,128.0,128.0,0.039221259872106784,11284.917277898659,0,12619.926186163237,228680.31073208278,1.0,0.0001,22
51,A_mimic,32,23,False,128.0,128.0,0.040537636275254856,16089.576497209109,0,12960.198731228138,241990.16512218412,1.0,0.0001,23
51,A_mimic,33,24,False,128.0,128.0,0.041894630622004013,13185.606075546033,0,12973.80257169436,250872.44424051497,1.0,0.0001,24
51,A_mimic,34,25,False,128.0,128.0,0.042636855223222525,11409.14919546334,0,12800.714764428505,257273.57315233722,1.0,0.0001,25
51,A_mimic,35,26,False,128.0,128.0,0.043182590354639859,14070.553665747047,0,12923.8698806023,267542.2931347418,1.0,0.0001,26
51,A_mimic,36,27,False,128.0,128.0,0.044290674244007337,13028.426188970649,0,12926.992510672422,276224.6721492886,1.0,0.0001,27
51,A_mimic,37,28,False,128.0,128.0,0.045480623226918468,11821.43095314536,0,12799.453607255417,283600.4638227448,1.0,0.0001,28
51,A_mimic,38,29,False,128.0,128.0,0.046078563769433013,12690.156923122882,0,12782.266886551184,291750.4470565443,1.0,0.0001,29
51,A_mimic,39,30,False,128.0,128.0,0.047700697144410789,14035.243338907248,0,12900.83312620746,301795.8107235922,1.0,0.0001,30
51,A_mimic,40,31,False,128.0,128.0,0.048845094667114605,16026.212203856683,0,13200.473994279071,315133.5019846667,1.0,0.0001,31
51,A_mimic,41,32,False,128.0,128.0,0.049853869832324836,17302.007533733213,0,13592.870112791588,330301.4742817884,1.0,0.0001,32
51,A_mimic,42,33,False,128.0,128.0,0.051279072985038907,15099.030441324772,0,13737.781850891659,342286.6586686913,1.0,0.0001,33
51,A_mimic,43,34,False,128.0,128.0,0.052149520496881416,16121.778097974518,0,13969.025649677264,355725.9920347967,1.0,0.0001,34
51,A_mimic,44,35,False,128.0,128.0,0.053230574337393803,12851.180650995766,0,13847.854418174687,364229.4220299693,1.0,0.0001,35
51,A_mimic,45,36,False,128.0,128.0,0.054670265153301686,15200.824951137827,0,13974.173033130775,376230.964654612,1.0,0.0001,36
51,A_mimic,46,37,False,128.0,128.0,0.055788119385849912,12598.001149827183,0,13819.569198987652,384312.90712857805,1.0,0.0001,37
51,A_mimic,47,38,False,128.0,128.0,0.056451651122497254,14467.899096773233,0,13880.630345571733,395170.7252658921,1.0,0.0001,38
51,A_mimic,48,39,False,128.0,128.0,0.058152936203221026,13236.922184492543,0,13808.055587564664,404035.96906804625,1.0,0.0001,39
51,A_mimic,49,40,False,128.0,128.0,0.058090313953966528,15364.03640215379,0,13956.152211152166,416462.4037904463,1.0,0.0001,40
51,A_mimic,50,41,False,128.0,128.0,0.059429423475555722,13409.699986097557,0,13889.81765297201,425606.2621328229,1.0,0.0001,41
51,A_mimic,51,42,False,128.0,128.0,0.060109597645920033,14187.649100552579,0,13911.687935021728,436137.83806302474,1.0,0.0001,42
51,A_mimic,52,43,False,128.0,128.0,0.060832915681583152,13692.592221372885,0,13882.299945693665,445590.5435786421,1.0,0.0001,43
51,A_mimic,53,44,False,128.0,128.0,0.0614825356442067,14004.434306129384,0,13888.982066797456,455696.33458271134,1.0,0.0001,44
51,A_mimic,54,45,False,128.0,128.0,0.062203973390786087,16567.586366930987,0,14144.07808698414,469602.6200683915,1.0,0.0001,45
51,A_mimic,55,46,False,128.0,128.0,0.062855785861673577,12612.291336777906,0,13985.430636208532,477781.518703589,1.0,0.0001,46
51,A_mimic,56,47,False,128.0,128.0,0.063170442156763359,13750.716709009479,0,13957.649407112862,487265.39943691035,1.0,0.0001,47
51,A_mimic,57,48,False,128.0,128.0,0.06366813801641491,13788.522496010622,0,13935.728354322744,496814.3239553261,1.0,0.0001,48
51,A_mimic,58,49,False,128.0,128.0,0.064774747050580742,13242.154812631226,0,13859.383157145261,505940.6591166925,1.0,0.0001,49
51,A_mimic,59,50,False,128.0,128.0,0.065379401663827663,15530.678478172389,0,14016.559899806227,518487.2535938471,1.0,0.0001,50
51,A_mimic,60,51,False,128.0,128.0,0.06588468447928901,14274.223666324648,0,14032.253922558843,528703.5795856301,1.0,0.0001,51
51,A_mimic,61,52,False,128.0,128.0,0.066653224674044262,13856.985423560647,0,14007.260090407222,538359.8815178965,1.0,0.0001,52
51,A_mimic,62,53,False,128.0,128.0,0.067514150281679633,15196.580526797034,0,14120.8422902735,550130.7608280682,1.0,0.0001,53
51,A_mimic,63,54,False,128.0,128.0,0.068520350625271231,12999.415754836191,0,14003.083976237742,558558.0232851051,1.0,0.0001,54
51,A_mimic,64,55,False,128.0,128.0,0.068704157471780214,12092.718626016293,0,13807.145917523552,565905.8033368447,1.0,0.0001,55
