amp_skips,arm,attempted_iteration,budget_kimg,cur_nimg,dataset_sha256,denominator_gap_scale,ema_model_canonical_sha256,ema_snapshot_path,ema_snapshot_sha256,git_commit,online_model_canonical_sha256,optimizer_canonical_sha256,replay_elapsed_seconds,replay_state_path,replay_state_sha256,resume_history,runtime_identity,seed,source_256_state_path,source_256_state_sha256,status,successful_optimizer_steps,target_gap_scale
11,D,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,2640d5145c66314743930ba4bf49ebfec3762d33a108e7270f026eb35ccf563b,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000768.pkl,c78a598f4cec1f7ee8240d4ae6494b6f840d58a480eb200bd6a04bfd047b49ec,c8721a05227f3ff171f8dc1f559a64d58281c0ae,e3a658e72f5b1230220df90a2570105c85204c260ea48c197816a8e1603b75f1,91a31e49427d97f5c5b9601cd9cbe5e36354bbcd14d38e8279fd1944b5c44b83,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg000768.pt,92f1eb66fb514d813892ce1372ef0ea74212fd695262c0d61d22d24604d216c9,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,5989,1.0
12,D,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,5f7928914df27b680b137c8c2e7421fd8e672826f2636d2971a4c57588853814,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000896.pkl,e7e151a7c43962963965dfcea48b7d36458fd2c08914a4c54bfe6e39219374ad,c8721a05227f3ff171f8dc1f559a64d58281c0ae,11062e785d776ca07c76ddd5a2c88c833783f20c0f4f6c13070e95bcd9932ce7,ed5b8e9ee3a35e4592d72d7e86fb2c16992f43e3764955744d783e863ee1bc98,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg000896.pt,baa92321d214abc4f0ef0e022b41a69fa991a38afcc8825db93b1c186cc14500,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,6988,1.0
12,D,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,87038c14c7e98aba5055b8db45efa8728cd79ae3dd4f077fda130df2c672f50b,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg001024.pkl,4643584f034b4524de124cae9f3159b813a79a935c031c9c21be65207f856474,c8721a05227f3ff171f8dc1f559a64d58281c0ae,f19a17b5297b222025a9932460c502ac60d388b8b94adadfd59b6c1e052f6b28,ad0e6d565b694778f6ac95a7d359b7f3daf2b4ee744af00835176d960b598533,8280.104594707489,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg001024.pt,8371490bf29128e6560e5924cfb2cebd823c8eb7f9b34b92cebaa8e0793c7d69,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,7988,1.0
10,A,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,551b8e921aa213894e7ba1b2f1077658c9461cbb425c2dd19c65423810da4476,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000256.pkl,6aa373ee49928a3b46a03b30ffcfb54d75690943d0ccdc3c816df8dec0c2b9ae,c8721a05227f3ff171f8dc1f559a64d58281c0ae,a5e120797d0dc148da327f09ceb6412803ae1960efbef26d631bcdec0c237d12,e21100682936f35c486bd6bcc7b7e3fa8aeb82424c37f666cc5786c1c1277689,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,1990,1.0
11,A,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,75475e1cfe88129ce804d70d46764d4f3f817778dc13241105aa6e894170700f,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000384.pkl,a52ed5579dc7ccb582d3abe47dc10c8508294e7cb0f2651cd3d271c9e3e9f3f9,c8721a05227f3ff171f8dc1f559a64d58281c0ae,13f6c525a9ef9766b6a57848486d0d6c79896851b5fac9972cc79951199fd8bf,b5a74d5f79c41dd6162ede9d2ef62134f9fa5626dffe5146d6e59ce7d5968581,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg000384.pt,b600d1ba74df972fac0a2b5edf1175284b5ada37cd280ce389830cc5e885e4ea,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,2989,1.0
11,A,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,e64a9cd53c678bc8f6dc6f4cc5e8ff2019ef0d40a0ab0d72721b0e35ba6fc4ca,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000512.pkl,ac6eb3b5fa82e73055373e6afd42cc8ea4de665bfb6e96e7a8d6f9c1eed2ff01,c8721a05227f3ff171f8dc1f559a64d58281c0ae,fb828547794a4f6bb93cece11e5475b195d9e45ca03b1b21fc4159b2470da1bf,ba13c7df61d3be4275b629fcdcc7b639d10134d77b63282ad785ca16576d4db7,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg000512.pt,9fbcc385fddeece17637aec41e960fede2bf973b40a95e09db1fe43af5fac26e,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,3989,1.0
11,A,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,d30eaf9da0b5280cd06700c626933f0275ef62f7775dd1d1eff88488e7a4b3a3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000640.pkl,6d16d00b2f4ccba28388a59bab49ea4c3c5da885b5bc24b9bd0dd2c25d29031e,c8721a05227f3ff171f8dc1f559a64d58281c0ae,9b7aedb6decb89d6977c11dfe5c521a932cce9aac50c994c60debcdee745439f,c7a68dbfe66fe91cb9a5540261910776273a9d86dca09937376837c441a50f10,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg000640.pt,0abafa49a40bce46781a48889f16c34b60077a3bdd831a0e300accf2b53a9b84,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,4989,1.0
12,A,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,6ab4b80abe33b2536a308975f052e1b200dc3bcb3cf602fe7789978b2e719efd,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000768.pkl,6e2f2110c8a7ccb06dc9e0b386375427c788afd78473fb54aca74600b00e3693,c8721a05227f3ff171f8dc1f559a64d58281c0ae,d9b9a0b50f2b54b5f9de201224bd698a253b304500056daaa04c2b0a028b8cd7,705c7c26b25471675aadf5715f5d61ce9e456a5daa5b5bdcd12c7475f71302dc,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg000768.pt,766886044e80a2fa2db172b1db76d4aaef8d3314f12d550217917306de8e3b73,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,5988,1.0
12,A,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,d1e903edc8a211b3623a74b79c821773ec2b13fe3501fcd0de3b9876010bd90e,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg000896.pkl,d7e26f26a00a9fee02d80b8ee3bff078592e7178fa6d4302e60bd201826f088f,c8721a05227f3ff171f8dc1f559a64d58281c0ae,6f806f6be0bb20913873b5b6389f784144faa9b0d60b5a8733544f1b19630cb7,ece5ee7902c06c616722ce9aa4e8580127e1475db50018f9e36bddc3a2c26ad9,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg000896.pt,cfdfa834f38b7fbc28f41ab45cde7e2c0018e40d0a12a9d80a285d875ad49f81,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,6988,1.0
13,A,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,a5f1a278a1fb217199046a3d160c7ea271290ba75704b1eef5397a740551de44,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/network-snapshot-kimg001024.pkl,7901ac1a0f0803f9b1ee840868cbb5104cdc10ff91c0e286408e759e7093a29d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,1f58403ea4da9feb3a2895054b51206aa540246207add9a4bfe21269740f07fb,4c9de7899abf4d90e1b18e706cddd52319383f911b8bb2fc0774e8e93e08fe03,8432.97334241867,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armA/training-state-kimg001024.pt,ab130fccf9d6e8b8175f54e14d6b1c3a3651baca349baceabc82072259c894cf,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armA/training-state-latest.pt,7a7be048f735b31e4502e26047e4fd33cedce721da6227a599cd71db791e61d7,PASS,7987,1.0
10,B,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,e9acb0ef0c0add0ff9d0d53de89441c326d3e24e1ffe78989296531f4a827a7c,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000256.pkl,7fe7a18c0f590cf7ee2ed272c4f59b200facc89472745f0bf76c4ea2df3a1b52,c8721a05227f3ff171f8dc1f559a64d58281c0ae,93ed5aed8b03672b0e806e9ca940122578b8f1050a4af4af6beaa3ce560391e2,3b0c4244ed86e1b55a7076d017606bf3e784c269a1e6d9edaa4c75b96eef5c01,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,1990,1.1
10,B,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,21d1ff73ebdcf9269a099f749e581a8f6df64beb35a554b3f8a23ecb210e80fc,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000384.pkl,3715e88a2865b4b9818671919d189c53b93f58c2b9bb76f14be2e732f7764590,c8721a05227f3ff171f8dc1f559a64d58281c0ae,befbcf47e42d45c0d385f1da7cc4d633410a7f801aa858119671d1a7e0b956f1,0c25a6d0f0e5a116ce1800ee3cdfdfd838a159e0fda2cd2c397a06a4a2abdb83,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg000384.pt,23805fe2eceefed7ed58006f96253d5f5fcfa32887e0833b7af7a5750a2fcb17,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,2990,1.1
11,B,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,2e6ed40524caad0186926cef260a0572ae644feb555b93a52dccc72497beee2e,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000512.pkl,d1e58d73facf8e9884f042f26ec9225fb1d2fa79e501b6135f82439ef3fd5def,c8721a05227f3ff171f8dc1f559a64d58281c0ae,f128fef9dd9fc37d278b1f0c600bd0e1f55c84ffbcdf7a58b96dbf51aabacb97,226f3619a9087bdbc281d04f2903645696f4e9fad7dfb7365e42f4953f880335,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg000512.pt,d4efc5a3111864bf4a0c617e16db0b6f998e1c13a91a6198f3406de6d5bc0971,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,3989,1.1
11,B,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,cafcb6d9de64567aa4bab8e9c9c857c95b6a24a1afdcba2bcc2fe0e422438bdf,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000640.pkl,d2ec4170992bcaeb208e9a0b5140af68a8309a4487e4ecca9bf64acd85106ce1,c8721a05227f3ff171f8dc1f559a64d58281c0ae,8bf752fc18e8b1399b69310c35c69b17110f357d62c991e9d42a490f32207cb9,a94ea78e8e26a86b289dd2754d3c8baa6b67606406d1c2116b3e721ae0714659,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg000640.pt,6b4c938754ac238f5f592cc53d80a7b41dacb263df530775ae00610290a162d4,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,4989,1.1
11,B,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,a54ec7a7b3981926ad4a7918ac1b408c0b3cdc72b1117c78eb7bb2b0baea2db2,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000768.pkl,709796b8c4a2f849f6fbedfb234f6ec917c71dce56821d76700ce3084416285a,c8721a05227f3ff171f8dc1f559a64d58281c0ae,f0573db12631407733ecb7f6fa2088ac68f75fe593e393dd14210b3fb30f28ee,aa953642b7f23bceaa8fb530ae4286be16cf339a09195e57c66152cd449c3028,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg000768.pt,306577066c2cd8b2a6d6011ff75b68c9a31e8c5242c57547cead25035489b6b8,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,5989,1.1
11,B,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,cec62ab3660c207269832a1c35e3736c71785322c67982ea2e63d1f37a2c54f4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg000896.pkl,df19d39cbfbc03f594662cdae7086b651050c19f931246f597a5a5ce41a8fc2f,c8721a05227f3ff171f8dc1f559a64d58281c0ae,292f307d1ad3fc6663ab710f565153124df08757a52ed211d72949df8b2b43b4,aa88c773b2b1c45473530a6c5a7f18c569499a152e80dedc755b532682bb9707,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg000896.pt,00d1ca5970084532127377ba1ed43883c65cd4f272df68f6546fb22321c1243d,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,6989,1.1
12,B,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,e9358e886e14fa5a5efebfd5f6ff8dbfa147cc1e894024d93155e929ccef7065,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/network-snapshot-kimg001024.pkl,1cd872b9e4f8485f2f35ce4d6d06f7ecbfec8f0b648f1e40b45951e62f69c912,c8721a05227f3ff171f8dc1f559a64d58281c0ae,baeeb0eaab53ce1d1a250360ecafccbdad248b0a121b8cd3a014325e4bdf0944,2dd6b1b5e2ab86914fd289a886ce4faefb8dfcf2eae8d5e5ac571963b975e884,8374.401535511017,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armB/training-state-kimg001024.pt,f878b9b24f71f28b03f00c0da7d1473f7d1c1cb7e37cf0997c2441dabc7e5b7a,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armB/training-state-latest.pt,ce30ab23fdd93d2e11ffd58e08233d14b9d7ddff7ba59358eb5f1585f7eb244c,PASS,7988,1.1
10,C,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,b4b8858ae5781b172bfbadac90a22be90bcf64a306e2a1f92b11bfa369704430,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000256.pkl,e3e20ddbcfa3419e1c0c85bc0fddea4a77ff4e5ebc4a84449b1cdd715bb52374,c8721a05227f3ff171f8dc1f559a64d58281c0ae,0958f09b1755209634eeba70b13ebec935e86cca68319a2311532a5375799474,d10449d9e5fbc20154a91c7a9d05849f0b27e9908d5ac22ecfac4ce8f9f7d119,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,1990,1.1
11,C,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,131fe6db1204f74dfc4073d80601ae98115bac557cdc931a68965262b48add93,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000384.pkl,baa24c0983dcee990a5602319ed2f80c1113e87e695cb58504d52ff939532201,c8721a05227f3ff171f8dc1f559a64d58281c0ae,f812843ef10b7f177f96dc75beca523fa701bf62371562a11f16786ccacf6941,b6403e3ef39de1a9ea6b41e3d8ba5f012f871741d379d279769d5b0ae77b2566,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg000384.pt,b3edc999f7c5e1c43ed1d3745f4fb932c20ab0f288fe2b72f4c112beb75ce9ff,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,2989,1.1
11,C,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,fdf3ca718aa478e9dfd2a1680dfbdf04dc1883e418c420655d7fe845274ae265,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/network-snapshot-kimg000512.pkl,56e31bac4fcfb74fb655c1e887635db630bcb02a61e5ea4ae637708711d4f23d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,ad67de4e31298936b8a5efab559ec93c46e96691b9ec9d6eb5418e94b71b63db,c3a0b0df6fc7246791570591ffddc18e8f167d8ad963b14e6166748ba003a74e,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed5/armC/training-state-kimg000512.pt,5f47fc5b67d83d1c592e424e0983b101327a4cb9d6e4ab5a4e2853ca26c54fd6,,"host=w05AnQ,gpu=GPU-ffc2ca94-dcb4-83f4-b80a-867d69515be0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed5/armC/training-state-latest.pt,1de48f490577e8def3838fc2afecbd67a780b82bf9711ec9c7008632bf7641ba,PASS,3989,1.1
