seed,horizon,arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
3,500,C,500,501,state,EMA,55732771,1.4256866840272842,1.635326395587254e-05,1.4300657221981683,1.4300657263906214,1.0030715291234356,0.9999975167764337,0.00025065032549056055,0.0002620856480797588,0.9999999999346166,87448.33606655168,ema_transition_carryover_counterfactual_map,0.9993,1.0,1.4246887077059633,0.006247472823002796,0.004382079802663875,382.03216433495504,0.8601019118510598,-0.0003661048090601942,0.8612366096180616,0.0,0.0,0.0,True
3,500,C,500,501,state,m,55732739,337.3913743510676,5.275514444637148,301.0836983798399,301.4369412006083,0.8923870651967283,0.9947836022315374,0.058237335946352504,0.07567031049447272,0.9998473613964399,57.07191242475094,radam_beta1_per_parameter_group,0.9,0.9,303.652229036688,30.990529617444654,0.09185335480805125,5.874409015967768,-0.13356025341583688,0.27435746084352053,-0.03176970074175038,0.0,0.0,0.0,True
3,500,C,500,501,state,v,55732739,3800.24452497077,0.66955537847965,3799.505801319735,3799.8175888097967,0.999805611547841,0.9999995878918094,0.46559447900599427,0.4657324826949156,0.9999999878408766,5674.669972702212,radam_beta2_per_parameter_group,0.999,0.999,3796.444328506107,4.611048495492412,0.0012133557367674593,6.886732066827176,0.663603301756442,0.49660737516395054,0.6642821870689567,0.0,0.0,0.0,True
3,500,C,500,501,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,C,500,501,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,C,500,501,observable,residual,393216,0.8575767907818741,0.20541921828928048,0.7973491499849772,0.7898365111786814,0.9297699734364477,0.8206004626953239,-0.16521378159167516,0.09329291432905779,0.9665431431886493,3.8815703643761057,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,C,500,501,observable,feature,49152,0.641723059304919,0.044062339945130334,0.6270779356634643,0.6431136383150787,0.9771784363533428,0.9957744403014013,0.33345235281475905,0.3936519736288087,0.9979117038632463,14.231607682305293,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,D,500,501,state,theta,55732739,8.223006633795356,0.0008764076511680403,8.231769030348033,8.231767629556945,1.0010655952187446,0.9999276515095797,-0.0016515659076978466,-0.0015450996689616546,0.9999999943324556,9392.625702636287,identity_parameter_carryover,1.0,1.0,8.223006633792355,0.09935442870312258,0.012082494047224819,113.36554236000457,0.08219905845619258,0.0012285248773847418,0.09418119347472986,0.0,0.0,0.0,True
3,500,D,500,501,state,EMA,55732771,1.331847671829214,1.062147541543422e-05,1.3358670157975567,1.3358670180633208,1.0030178706269182,0.9999975520374493,0.0002093435953516018,0.00021729459256726003,0.99999999996839,125770.38156642427,ema_transition_carryover_counterfactual_map,0.9993,1.0,1.3309153825245401,0.00576396255904181,0.0043277941471529914,542.6706115297421,0.8585002192333154,-0.0010210056368922544,0.8596328052563071,0.0,0.0,0.0,True
3,500,D,500,501,state,m,55732739,334.9719667160303,3.9776354552098234,298.00399899986263,297.1073200374606,0.8896386223641606,0.997825450900258,-0.23176479275011846,-0.21907639166713594,0.9999151926162323,74.91988704232391,radam_beta1_per_parameter_group,0.9,0.9,301.47476161406706,20.06918407910537,0.05991302578498712,5.04550613174447,-0.20522941668749645,0.8239166189775766,-0.14027430993907278,0.0,0.0,0.0,True
3,500,D,500,501,state,v,55732739,6904.024701731317,1.0879710329372891,6899.761380958937,6900.561952476984,0.9993824876131583,0.9999999266909937,0.7358028491311628,0.7358751487833447,0.9999999943001389,6341.861292327844,radam_beta2_per_parameter_group,0.999,0.999,6897.120774317817,3.735011197999521,0.0005409904163672669,3.433006104873757,0.7068521850447943,0.9741176709979692,0.7071229870312773,0.0,0.0,0.0,True
3,500,D,500,501,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,D,500,501,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,D,500,501,observable,residual,393216,0.5694181293135258,0.25538072423909813,0.5328842413456926,0.5261439685390922,0.9358399634871524,0.7165564223778943,-0.2658473197176223,0.2161288235866914,0.8837732409824908,2.0866267136386694,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
3,500,D,500,501,observable,feature,49152,0.6336570764624051,0.0383094000655019,0.6441865345021477,0.6472352117125797,1.016616965912425,0.9944389968713633,0.05003399626150479,0.10898762219355168,0.9982511692653754,16.815364725125146,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,theta,55732739,0.0,0.0017921900430674536,0.0,0.0017921900430674536,0.0,,,0.9999999999999999,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,EMA,55732771,0.0,1.505376527593035e-05,0.0,1.505376527593035e-05,0.0,,,0.9999999999999999,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,m,55732739,0.0,2.985633348162495,0.0,2.985633348162495,0.0,,,0.9999999999999998,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,v,55732739,0.0,0.22583227743069934,0.0,0.22583227743069934,0.0,,,1.0,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,B,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,B,0,1,observable,residual,393216,0.0,0.21158683543240253,0.0,0.21158683543240253,0.0,,,0.9999999999999999,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,B,0,1,observable,feature,49152,0.0,0.03127481009194138,0.0,0.03127481009194138,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,theta,55732739,0.0,0.0016185583997446872,0.0,0.0016185583997446872,0.0,,,1.0,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,EMA,55732771,0.0,1.426946838751793e-05,0.0,1.426946838751793e-05,0.0,,,1.0,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,m,55732739,0.0,2.574602788670278,0.0,2.574602788670278,0.0,,,1.0,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,v,55732739,0.0,0.17156954177243536,0.0,0.17156954177243536,0.0,,,0.9999999999999999,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,C,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,C,0,1,observable,residual,393216,0.0,0.18826211919955965,0.0,0.18826211919955965,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,C,0,1,observable,feature,49152,0.0,0.031247934635193788,0.0,0.031247934635193788,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,theta,55732739,0.0,0.0008514726123178757,0.0,0.0008514726123178757,0.0,,,1.0,,0.0,identity_parameter_carryover,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,EMA,55732771,0.0,1.0304900136005834e-05,0.0,1.0304900136005834e-05,0.0,,,0.9999999999999999,,0.0,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,m,55732739,0.0,1.7572233376454445,0.0,1.7572233376454445,0.0,,,1.0,,0.0,radam_beta1_per_parameter_group,0.9,0.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,v,55732739,0.0,0.18569687912358437,0.0,0.18569687912358437,0.0,,,1.0,,0.0,radam_beta2_per_parameter_group,0.999,0.999,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,D,0,1,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,D,0,1,observable,residual,393216,0.0,0.17772264359396164,0.0,0.17772264359396164,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,0,D,0,1,observable,feature,49152,0.0,0.026786235434002287,0.0,0.026786235434002287,0.0,,,1.0,,0.0,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,B,1,2,state,theta,55732739,0.013292249442694417,0.0015252259009683362,0.02540524384086039,0.025389191538000223,1.9112825071774004,0.9956642168300992,-0.040539150944916495,0.019509045231705793,0.9981969075267412,16.656708901108416,identity_parameter_carryover,1.0,1.0,0.013292249442693822,0.012233272625903551,0.9203312560935356,8.020630005127034,0.9811636784811404,-0.053634967514459606,0.994879054997879,0.0,0.0,0.0,True
4,1,B,1,2,state,EMA,55732771,4.118204123725819e-05,1.3999711159118396e-05,7.335361259137249e-05,7.333158928412618e-05,1.7812039031471818,0.6320410400182404,-0.09699907704913191,0.09388148418359656,0.9817822609985108,5.239651858359611,ema_transition_carryover_counterfactual_map,0.9993,1.0,4.1153213934061307e-05,5.708246896155239e-05,1.3861010102119167,4.077403334451869,0.09125883571703115,-0.1242002734366511,0.8293806017446685,0.0,0.0,0.0,True
4,1,B,1,2,state,m,55732739,35.57682521154499,9.730281648471358,38.000922710513265,32.44779882502083,1.0681369819975288,0.9687121016455715,-0.6570333169777158,-0.46960321501010793,0.9741124091141007,3.9054288543110434,radam_beta1_per_parameter_group,0.9,0.9,32.0191418511661,10.57928341898058,0.29736446004033856,1.0872535658454041,0.4530374754501068,-0.7871455952680956,0.6601196176677285,0.0,0.0,0.0,True
4,1,B,1,2,state,v,55732739,16.016517661748612,1.3416822761603768,16.478750442820274,15.96006170675945,1.0288597553371785,0.9970059766595284,-0.42122098197968294,-0.35084533318508365,0.9970892349502319,12.282155571123086,radam_beta2_per_parameter_group,0.999,0.999,16.000501397154476,1.3444627879702498,0.08394226612574829,1.0020724070514146,0.31902056795914757,-0.9635567142170762,0.39134956284359435,0.0,0.0,0.0,True
4,1,B,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,B,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,B,1,2,observable,residual,393216,0.2057667418446081,0.23568480365106778,0.2569907046262477,0.23552958526432044,1.248941895674876,0.02119069405681843,-0.5458037743617585,0.40512238402276235,0.5449551023059043,1.0903999776189361,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,B,1,2,observable,feature,49152,0.05200845111340219,0.02984320806894061,0.038591524684871786,0.028944149457189206,0.7420241106724104,0.5091155400093491,-0.6695171856653958,0.13838786582114285,0.6429964036378069,1.2931426338522904,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,C,1,2,state,theta,55732739,0.01269631138588143,0.001480934145426651,0.024221139156822023,0.02419325280039571,1.9077303967006078,0.9979779088714422,-0.04939051608975638,0.01176524647337825,0.9981293236719919,16.355311430707822,identity_parameter_carryover,1.0,1.0,0.012696311385881226,0.011578657890201129,0.9119702201914207,7.818482628655555,0.9911209510767317,-0.0729051959113507,0.9975681965121984,0.0,0.0,0.0,True
4,1,C,1,2,state,EMA,55732771,3.95541387033957e-05,1.3487891364833788e-05,7.049950234321451e-05,7.045985987285075e-05,1.7823546322641117,0.6317240329548933,-0.09859776840217495,0.09277335737148784,0.9816883893753392,5.226873529469837,ema_transition_carryover_counterfactual_map,0.9993,1.0,3.952645092700969e-05,5.4879886470434894e-05,1.387462558139927,4.068826252079706,0.09128624960362465,-0.12579871005556528,0.8296244085661773,0.0,0.0,0.0,True
4,1,C,1,2,state,m,55732739,34.15453548270627,11.534310123558951,37.551388143829605,31.21803231477296,1.0994553904222555,0.9703571447659084,-0.6563645612097779,-0.42004858429461184,0.9603640433972802,3.25562497813636,radam_beta1_per_parameter_group,0.9,0.9,30.739081133799125,10.716377016744095,0.3137614628713133,0.9290869503201393,0.5318193488843245,-0.939912399075235,0.7207194312808798,0.0,0.0,0.0,True
4,1,C,1,2,state,v,55732739,13.824671326636778,1.7296405564021569,14.37352202496721,13.79097935027373,1.0397008135211816,0.9939326171927104,-0.3901423843727904,-0.2812040754869518,0.9933098720732038,8.310120835085945,radam_beta2_per_parameter_group,0.999,0.999,13.810846997352105,1.6509033758581861,0.11941718807284026,0.9544777206729282,0.28800314673381916,-0.9918679027746515,0.39158604932374574,0.0,0.0,0.0,True
4,1,C,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,C,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,C,1,2,observable,residual,393216,0.22215834611143292,0.21888540919496924,0.2247507042472034,0.24385967486328058,1.011668965767643,-0.04258214482460541,-0.3959389943799224,0.5326745450717882,0.566249567598771,1.0267961901791713,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,C,1,2,observable,feature,49152,0.026824130722137685,0.037597846861249826,0.029710208507861654,0.03122942300421877,1.1075925932370334,0.03410770828881214,-0.5913028499903062,0.641386038225526,0.23946950618637025,0.7902103707561627,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,D,1,2,state,theta,55732739,0.006430588633815243,0.0007578261846406237,0.012294069096958224,0.012358386656595652,1.9118108461035552,0.9944068008632221,0.054272325109441105,0.11531067437739731,0.9981236571396827,16.222808535955135,identity_parameter_carryover,1.0,1.0,0.006430588633815256,0.00593841549120443,0.9234637494890093,7.836118111992324,0.9758019281515589,0.06644476742311374,0.9934380702523203,0.0,0.0,0.0,True
4,1,D,1,2,state,EMA,55732771,2.877843261554709e-05,9.896207675411788e-06,5.0034202777548526e-05,5.013976734463659e-05,1.7386006891326786,0.6057096863720884,-0.08821600062873426,0.10934215897026495,0.9804831876686207,5.055896603894437,ema_transition_carryover_counterfactual_map,0.9993,1.0,2.875828780053903e-05,3.9841581898136115e-05,1.3844250112708478,4.025944402634849,0.03885170713564869,-0.11093431950235813,0.8186178293993308,0.0,0.0,0.0,True
4,1,D,1,2,state,m,55732739,13.799755571813707,1.9057652938409195,13.33910793538986,14.161473559472638,0.9666191452430701,0.973225221140714,0.3733809737915393,0.4862724472384411,0.9921767235319786,6.999344556488349,radam_beta1_per_parameter_group,0.9,0.9,12.419779695099333,3.1171548622161884,0.22588478803081435,1.6356446789592904,0.18034926078091087,0.328897295433355,0.4016050377141903,0.0,0.0,0.0,True
4,1,D,1,2,state,v,55732739,11.9464232769522,0.162495516116697,11.955491547108783,12.016322691944273,1.0007590782568436,0.9998731193892352,0.3685123701076402,0.3801697207254725,0.9999209793974584,73.57428581920307,radam_beta2_per_parameter_group,0.999,0.999,11.93447703440466,0.19143903258712192,0.016024799067387668,1.178118862366879,0.10184753010473893,0.4504822456165852,0.11768115441689053,0.0,0.0,0.0,True
4,1,D,1,2,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,D,1,2,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,D,1,2,observable,residual,393216,0.21879981472646234,0.20586272624367322,0.19879918581138256,0.20059751715632254,0.9085893699677761,-0.14042448474803426,-0.5089904205776399,0.5218202424981805,0.46868491460983425,0.9656881041013236,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,1,D,1,2,observable,feature,49152,0.028269891248392118,0.03760322236371465,0.04020030190157211,0.028542986936421946,1.4220182719612884,-0.2665129858216807,-0.7327584229791562,0.2853980404075352,0.44305888558793255,1.0690653453243284,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,B,4,5,state,theta,55732739,0.07492282115673528,0.0016291891122002268,0.1011599926201327,0.10115929099329266,1.3501893155959839,0.986958182934231,-0.008483195393463924,0.007621930929245017,0.999870312429014,62.09223463537373,identity_parameter_carryover,1.0,1.0,0.07492282115672749,0.029767130168382828,0.3973039149995605,18.27113251952819,0.837093169691762,-0.00794813241652014,0.9142400035556153,0.0,0.0,0.0,True
4,4,B,4,5,state,EMA,55732771,0.00017941530717455588,1.4673441087814287e-05,0.00025173683239427126,0.00025173479478019813,1.4030956241061008,0.8992837382363917,-0.029283269909182754,0.029005777628419112,0.9983011934358487,17.15595073355552,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0001792897170048301,0.00011974975942872049,0.6674444968745845,8.160986827293561,0.39326277486603106,-0.06076961473213607,0.7557802695475675,0.0,0.0,0.0,True
4,4,B,4,5,state,m,55732739,103.73007908756297,4.08898575125173,91.60222782913813,91.95259218163089,0.883082598942326,0.9962673885378643,0.06352952159628612,0.10775586883748851,0.9990147853176045,22.402188073435237,radam_beta1_per_parameter_group,0.9,0.9,93.35706877720068,8.180460198050318,0.0788629515180919,2.000608633949408,-0.2563127773807079,-0.102388775404449,-0.1719188468568317,0.0,0.0,0.0,True
4,4,B,4,5,state,v,55732739,87.14112895155193,0.5905560343776197,86.78469705512663,86.85217225673681,0.9959097167925898,0.9999788602078952,0.11089906624686949,0.11761246307246245,0.9999771670785,146.9542126456942,radam_beta2_per_parameter_group,0.999,0.999,87.05398892005141,0.6260497317713185,0.007184319727133497,1.0601021669876005,-0.4330749804991818,0.33260241591957507,-0.42720497914933503,0.0,0.0,0.0,True
4,4,B,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,B,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,B,4,5,observable,residual,393216,0.27360143787523195,0.19729886453766668,0.26754400036019793,0.2869154114352729,0.9778603593530955,-0.05793848520172603,-0.26698473728314287,0.43869619711318186,0.7488904613749549,1.3560341616113083,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,B,4,5,observable,feature,49152,0.030983886469801,0.025614947020676168,0.030658838837490536,0.0317127644801368,0.9895091394481039,0.08496771779516978,-0.3758894917333074,0.44431987888485974,0.663154088451839,1.196912053448441,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,C,4,5,state,theta,55732739,0.07701199566517908,0.001574876541139973,0.10363818079692493,0.10362168366608315,1.345740749889239,0.9867785442511777,-0.018072311535196707,-0.0028768587675502954,0.9998845364385522,65.80717795307721,identity_parameter_carryover,1.0,1.0,0.07701199566517922,0.030331579952467692,0.39385526489066297,19.259655700066627,0.8326614554872833,-0.010943116834334167,0.9114063912227246,0.0,0.0,0.0,True
4,4,C,4,5,state,EMA,55732771,0.0001808460497348909,1.4378628468621473e-05,0.00025503170442809964,0.0002550161261781418,1.4102144050254917,0.9017159939244657,-0.029273282055649053,0.027108142356988458,0.9984105656263701,17.736858907277295,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.00018071945804914698,0.00012075583091190144,0.6677272248352785,8.398285773599845,0.4078205451413425,-0.05993306263614516,0.7624814304792447,0.0,0.0,0.0,True
4,4,C,4,5,state,m,55732739,96.7172443908437,3.8934537512804313,86.2436998786968,86.42794137795168,0.8917096472494367,0.9934065753788318,0.0247989896126674,0.06979467834772575,0.9989854232471407,22.150950130159895,radam_beta1_per_parameter_group,0.9,0.9,87.04551779567227,9.981897206411354,0.10320700583727908,2.563764165203871,-0.13729446645634089,-0.14901643020215177,-0.02283031427742593,0.0,0.0,0.0,True
4,4,C,4,5,state,v,55732739,57.89219093159734,0.3938323959826226,57.71116226320076,57.72125877857487,0.996873003673147,0.9999182255523597,0.0222267226724612,0.029045839092727916,0.999976734534942,146.5373667882497,radam_beta2_per_parameter_group,0.999,0.999,57.834299363135905,0.7490240937899548,0.012938257850268028,1.9018854249435708,-0.17069731055634874,0.22252205706872424,-0.15808267787313857,0.0,0.0,0.0,True
4,4,C,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,C,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,C,4,5,observable,residual,393216,0.292829850336337,0.20402119453012038,0.2949921127679294,0.2996672445340106,1.0073840232787363,0.028285610705441874,-0.3227113669319449,0.3631490880955744,0.764688695137044,1.445889548129171,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,C,4,5,observable,feature,49152,0.03216140452377488,0.026120556771881943,0.029345653016237986,0.032289764857631256,0.9124493613002694,0.14819381595251463,-0.3266834454176127,0.5120451576345255,0.6445540754334257,1.1234696592619255,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,D,4,5,state,theta,55732739,0.05334138464035521,0.0006759505622406747,0.07469907040947228,0.07471096098854839,1.4003961635626345,0.9855184864962635,0.013067809421799227,0.022113271687007927,0.999959077143303,110.5096653250144,identity_parameter_carryover,1.0,1.0,0.053341384640369964,0.023907225354878804,0.4481928153172066,35.36830456302889,0.8481088822008868,0.029175725218229084,0.9256678440338134,0.0,0.0,0.0,True
4,4,D,4,5,state,EMA,55732771,0.00013727074383654972,9.446832030986883e-06,0.00019329905803560987,0.00019330630340050225,1.4081591796848851,0.8627394163188469,-0.023668817507874754,0.025201826408136098,0.9988058293795877,20.461786279417577,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.00013717465473400562,0.00010212285847766399,0.7439521024178551,10.810275671535944,0.2897692271029771,-0.04447069736105368,0.7339500440372799,0.0,0.0,0.0,True
4,4,D,4,5,state,m,55732739,83.65713335594238,1.7766373092508898,76.56732729659483,77.04095437187624,0.9152516255944126,0.9961416495327079,0.25580896988209173,0.27729727137721466,0.9997514657560517,43.0967687653025,radam_beta1_per_parameter_group,0.9,0.9,75.29141807952972,6.790704280379181,0.08117304535748618,3.822223165651321,0.14438644263217046,0.26969203427883776,0.23066972524146448,0.0,0.0,0.0,True
4,4,D,4,5,state,v,55732739,101.52995477638932,0.3625873453059661,101.49200633259323,101.58789791531144,0.9996262340126156,0.9999732746366304,0.2628034310280715,0.2661245619431159,0.9999940703141142,279.9105033490623,radam_beta2_per_parameter_group,0.999,0.999,101.42842591916998,0.7444954541977974,0.007332766530207585,2.053285818813013,0.08175738660554327,-0.1358341800606168,0.08904167799848171,0.0,0.0,0.0,True
4,4,D,4,5,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,D,4,5,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,D,4,5,observable,residual,393216,0.2656756473432053,0.19842420295054417,0.290611477586549,0.28831554594276354,1.093858170640424,-0.045859060151459574,-0.3529159751105674,0.33249254613136664,0.7650798218161675,1.4645969255019855,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,4,D,4,5,observable,feature,49152,0.03231106817212785,0.027857741633828467,0.03630226322118843,0.03424962144606231,1.1235240824536856,0.32568232515950873,-0.4552913883025253,0.33079588430407186,0.6896097638610564,1.3031301567211584,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,B,16,17,state,theta,55732739,0.47818064086358947,0.0017117125213113472,0.5119545625960682,0.5119266697338565,1.070630048241776,0.9985480865852493,-0.017966594714637244,-0.014623906234566079,0.9999944117329786,299.08910300186307,identity_parameter_carryover,1.0,1.0,0.47818064086382,0.04302969009099219,0.08998626546921891,25.138386005394782,0.7676236562527952,-0.01674541999977743,0.8010329274159039,0.0,0.0,0.0,True
4,16,B,16,17,state,EMA,55732771,0.002348944545697975,1.4697186009432346e-05,0.0026806821090347554,0.002680658827165004,1.1412283503858567,0.9971731889024352,-0.004325411626596557,0.0011572276249285957,0.9999849702957047,182.39424249746514,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.002347300290810661,0.0003830379827448281,0.16306812497823808,26.061994622576208,0.8505789268065213,-0.020801780289821055,0.8876853159663483,0.0,0.0,0.0,True
4,16,B,16,17,state,m,55732739,115.71912572656574,5.928256534478316,103.43165734077478,103.58559733909367,0.8938164429722258,0.9988908635611605,-0.002671357792139306,0.05456312186128683,0.9983610029099874,17.44723035165966,radam_beta1_per_parameter_group,0.9,0.9,104.14721042515094,4.940396195347966,0.04269299620377096,0.833364104035474,-0.16805795965191467,-0.5279675864031587,-0.12145576897359296,0.0,0.0,0.0,True
4,16,B,16,17,state,v,55732739,235.92852390534026,0.9035375668949206,235.55119463742065,235.76340493633344,0.9984006627868743,0.9999967134443337,0.2330539241721243,0.23667654373945782,0.9999930552270775,260.698838950229,radam_beta2_per_parameter_group,0.999,0.999,235.69259818080795,0.6204173484574489,0.002629683508325488,0.6866536281270107,-0.2291646032372652,-0.8616374358294887,-0.22666827301662934,0.0,0.0,0.0,True
4,16,B,16,17,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,B,16,17,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
4,16,B,16,17,observable,residual,393216,0.27054732253184366,0.197484295664031,0.28277735398075415,0.2742807513567676,1.0452047772436226,0.108934019748532,-0.3915647212735795,0.3163133374869107,0.7490480822182182,1.4318979290476215,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
