arm,k,next_k,space,block,coordinate_count,delta_k_norm,b_norm,R_norm,delta_norm,feedback_gain_G,cos_R_delta_k,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,carryover_rule,carryover_retention_min,carryover_retention_max,carryover_norm,corrected_R_norm,corrected_R_over_delta_k,corrected_R_over_b,cos_corrected_R_delta_k,cos_corrected_R_b,cos_corrected_R_R,closure_l2,closure_relative,closure_max_abs,closure_pass
B,26,27,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,26,27,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,26,27,observable,residual,393216,0.20747498857441532,0.16115657753095686,0.18315810293991208,0.19663706850855703,0.8827960623032811,0.04126353920990212,-0.3532219140403967,0.49055410849107217,0.6419647583320975,1.1365226647651345,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,26,27,observable,feature,49152,0.04024383837568504,0.03700561963278912,0.038002198057619695,0.03757366496524289,0.9442985458509413,-0.017467945711385865,-0.49840280872940673,0.4807946576329801,0.5205372782228692,1.0269304617709345,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,26,27,state,theta,55732739,0.05233869770381209,0.0008930920814104237,0.053969988050876036,0.054072371626369506,1.031167958291502,0.9985002538014273,0.10647420790900672,0.12278921028032203,0.999865138085938,60.43048547205059,identity_parameter_carryover,1.0,1.0,0.05233869770379443,0.0033367395808074555,0.06375282013492713,3.7361652289402003,0.4646299254465893,-0.17860113679886133,0.5124119124655757,0.0,0.0,0.0,True
C,26,27,state,EMA,55732771,0.0005921503909607015,1.0489394170912662e-05,0.0006311215471981923,0.0006312045414366932,1.0658129367680804,0.9925967568823268,-0.00039739666876708815,0.0162207143617262,0.9998619105486738,60.16758803366425,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0005917358874517265,8.414760902653806e-05,0.14210513124886642,8.022161018591651,0.41252881570060573,-0.05417249422347422,0.5201148896536648,0.0,0.0,0.0,True
C,26,27,state,m,55732739,7.8263463387273955,2.1526396899883418,7.737390385443454,7.52155450536617,0.988633782683018,0.9122932370801387,-0.23797352700709135,0.04139378500966528,0.960588548668601,3.59437318815085,radam_beta1_per_parameter_group,0.9,0.9,7.04371152809812,3.1687880983245216,0.4048872821592742,1.472047604186692,0.004751782928870371,-0.4149093660535651,0.4138680004344175,0.0,0.0,0.0,True
C,26,27,state,v,55732739,4.855805978242606,0.21511749786331055,4.518440051276164,4.38489975043969,0.9305231863715155,0.9986452700701519,-0.6354094182978592,-0.6057018444869817,0.9992822222797164,21.00452123214663,radam_beta2_per_parameter_group,0.999,0.999,4.850950226114827,0.4122510506182761,0.08489858377073714,1.9163994315340525,-0.8214204434518403,0.29677696195088116,-0.7906309686141925,0.0,0.0,0.0,True
C,26,27,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,26,27,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,26,27,observable,residual,393216,0.18904501533129225,0.16373942987264758,0.1852604533986083,0.18306967571137348,0.9799806309304073,-0.06874772533642695,-0.4552173931198455,0.4337455065661612,0.6048157159333027,1.131434582022786,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,26,27,observable,feature,49152,0.0398275464820144,0.038461682646904895,0.04140719845936957,0.03755496313476078,1.0396622970001057,-0.05485578910703344,-0.5599310778949651,0.4067772700540733,0.52912598971083,1.0765831240277708,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,26,27,state,theta,55732739,0.07463560318080356,0.0006433861021573622,0.07737985984585266,0.07760885778529233,1.0367687343318066,0.9993372458183831,0.352295492908801,0.3595460977529558,0.9999699014324386,120.26970987776598,identity_parameter_carryover,1.0,1.0,0.07463560318078452,0.0038969402318749704,0.05221288588550286,6.0569232359977825,0.691048022075161,0.29533500897394194,0.7169013525850408,0.0,0.0,0.0,True
D,26,27,state,EMA,55732771,0.0007454471936337506,9.048434037315451e-06,0.0008001213301873758,0.000800232877897069,1.0733440772472576,0.9937185539762502,0.006674292546340452,0.017980613225196455,0.9999360738414336,88.42649754506704,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0007449253827965864,0.00010263752628970364,0.13768584437133316,11.34312587862494,0.4888078489066134,-0.024332355275700986,0.5833651505472041,0.0,0.0,0.0,True
D,26,27,state,m,55732739,11.68645288997798,3.9956729623034417,9.68370230572706,11.897618165001784,0.8286263074770591,0.9513126277291847,0.41110667698791825,0.6704457587667038,0.9519846731094349,2.423547271532593,radam_beta1_per_parameter_group,0.9,0.9,10.517807347546348,3.257833176403279,0.27877006026329154,0.8153402961500608,-0.40075074144200273,-0.3864380336447084,-0.09884503706466072,0.0,0.0,0.0,True
D,26,27,state,v,55732739,12.58445630357202,1.1704715023851335,12.232079258947218,13.378237282665506,0.9719990251366853,0.9998334057639492,0.9772605829918666,0.9810261346756202,0.9998279025200867,10.4505570908999,radam_beta2_per_parameter_group,0.999,0.999,12.571871929746369,0.4082852293626645,0.03244361293914424,0.3488211618400614,-0.8372344628587339,-0.8509005537086882,-0.8271136084532539,0.0,0.0,0.0,True
D,26,27,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,26,27,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,26,27,observable,residual,393216,0.19900904962748864,0.16282950516529102,0.19970212609509727,0.2003567400920373,1.0034826379448871,0.18976985250025208,-0.4036541195305359,0.4103626324236949,0.6686838959970351,1.2264492598707846,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,26,27,observable,feature,49152,0.0392779323827072,0.03675514374447312,0.03830536225506585,0.03738549181278994,0.9752387646537745,-0.042322836070804205,-0.5044914779736169,0.466234736549247,0.5286196464459202,1.0421769132878398,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,27,28,state,theta,55732739,0.08111724590036626,0.0015516788053429574,0.08386215813854993,0.0837268198388794,1.0338388243796537,0.9993367496708052,-0.0964015489747935,-0.07802473749933099,0.9998298521226123,54.04608083179587,identity_parameter_carryover,1.0,1.0,0.0811172459003217,0.004069187370029991,0.05016426932230965,2.6224418069115827,0.6608913253891352,0.028348787617787946,0.687781864970818,0.0,0.0,0.0,True
B,27,28,state,EMA,55732771,0.0008601172448667787,1.3663566458469303e-05,0.0009190758729909714,0.0009188961943641857,1.06854719920576,0.9949403334700728,-0.020582232216696295,-0.005716713831673348,0.9998894890722219,67.26471275157346,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0008595151653194561,0.00010743064140127025,0.12490232237804963,7.862562218130086,0.5111250339963969,-0.06864789828314577,0.5948914290465616,0.0,0.0,0.0,True
B,27,28,state,m,55732739,13.626627252890037,3.9203936375128055,12.860977276891123,13.420404602322671,0.9438122169345662,0.9650806362661899,-0.006614060522011664,0.2857835116809705,0.9563830552382258,3.280532126628602,radam_beta1_per_parameter_group,0.9,0.9,12.263964221119883,3.3722169561864503,0.24747260592097325,0.8601730509709398,0.04386310673038347,0.08847684005349486,0.3040323018918744,0.0,0.0,0.0,True
B,27,28,state,v,55732739,13.73084297199434,0.2458700149852201,13.69934247612087,13.745786431892661,0.9977058585596151,0.9999442753333518,0.1802427923794034,0.19752072899543638,0.999845213824685,55.717825034274206,radam_beta2_per_parameter_group,0.999,0.999,13.717112382167132,0.14580403535860828,0.010618724258662973,0.59301267528443,-0.12711100411903692,-0.06049500343161573,-0.11663274292301563,0.0,0.0,0.0,True
B,27,28,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,27,28,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,27,28,observable,residual,393216,0.19663706850855703,0.15923532600835758,0.1976376910257956,0.1917040096101149,1.0050886769459493,0.09482043118906729,-0.43955077169314205,0.37747528885540965,0.6658477350453811,1.2411673714626767,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,27,28,observable,feature,49152,0.03757366496524289,0.03560444392168464,0.03738289932408427,0.0360843690321714,0.9949228897065249,-0.01960105853655007,-0.5120505716862387,0.4562227189512681,0.5307456933039398,1.0499503771582983,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,27,28,state,theta,55732739,0.054072371626369506,0.0014671024532805727,0.05570814516857407,0.05615829900349251,1.0302515590310606,0.9984623891301428,0.2949038348632448,0.31866435440821445,0.9996883863005246,37.97154387139471,identity_parameter_carryover,1.0,1.0,0.054072371626377715,0.003455308665036547,0.0639015556578897,2.3551924797822856,0.44861870325243647,-0.01460190521168007,0.497470986010914,0.0,0.0,0.0,True
C,27,28,state,EMA,55732771,0.0006312045414366932,1.3146883832567838e-05,0.0006710660379807756,0.0006713803523172826,1.063151472981093,0.9932703746870102,0.01411797371795776,0.03369323579654622,0.9998082949915917,51.04373374916355,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0006307627001324844,8.556539464238835e-05,0.13555890210744015,6.508416422637225,0.41824519131802085,-0.05042216579258793,0.52063260700896,0.0,0.0,0.0,True
C,27,28,state,m,55732739,7.52155450536617,3.605207567818988,8.273018792607266,8.574668476135217,1.099908108982654,0.8645868241360752,-0.13269354513317033,0.29242312775744084,0.909030015701042,2.2947413254244675,radam_beta1_per_parameter_group,0.9,0.9,6.769398886273442,4.17469275523079,0.5550305794171141,1.1579618306849164,0.09182571751289316,-0.37624033385593425,0.5797518160297468,0.0,0.0,0.0,True
C,27,28,state,v,55732739,4.38489975043969,0.18587429053397872,4.359826194265482,4.370624791349498,0.9942818404977916,0.9990430836827993,0.03685147714819732,0.07928850964007496,0.9990965010490531,23.455778535808236,radam_beta2_per_parameter_group,0.999,0.999,4.380514934981258,0.19229907722747241,0.043854840058359344,1.0345652251047555,-0.12928158522475608,-0.21115049184651524,-0.08578801108655915,0.0,0.0,0.0,True
C,27,28,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,27,28,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,27,28,observable,residual,393216,0.18306967571137348,0.15196097859227967,0.1846186838080933,0.18551308747275472,1.0084613035485024,0.020642692518166257,-0.40565362630121327,0.4154409862532656,0.6628921089134194,1.214908495051458,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,27,28,observable,feature,49152,0.03755496313476078,0.03594249487886516,0.0378798690169261,0.03737946060743435,1.0086514765305306,0.006937939105375225,-0.48825790338049385,0.46676300751282157,0.543899283048074,1.0539020494985214,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,27,28,state,theta,55732739,0.07760885778529233,0.0006188626087150738,0.080095843580783,0.08028128554387895,1.032045128178165,0.9992855441699451,0.29613326747458585,0.30315790678418364,0.9999728933506151,129.4242735832492,identity_parameter_carryover,1.0,1.0,0.0776088577853025,0.0038816778822320804,0.05001591304140669,6.272277283469257,0.6259563330056138,0.3238076043582897,0.6549832246583206,0.0,0.0,0.0,True
D,27,28,state,EMA,55732771,0.000800232877897069,8.88259524492268e-06,0.0008565757430790147,0.000856661019508608,1.070408085868715,0.9943783768147257,0.00441592920526456,0.014784346196318595,0.9999462430100301,96.43304906509572,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0007996727172372629,0.00010459137671912969,0.1307011741306921,11.774866898152817,0.49801122634031414,-0.026340424618286267,0.5870319949573984,0.0,0.0,0.0,True
D,27,28,state,m,55732739,11.897618165001784,1.4334802058107703,10.980313441458476,11.683917504294687,0.9229001375887431,0.9108888327357972,0.44128731827148737,0.5374013703763633,0.993920923612084,7.659898892882206,radam_beta1_per_parameter_group,0.9,0.9,10.707856076584758,4.585720635588667,0.38543182105794027,3.19901217819398,-0.15395861172664546,0.16788903736215327,0.26749272678735875,0.0,0.0,0.0,True
D,27,28,state,v,55732739,13.378237282665506,0.1472296360643779,13.35161415126663,13.402310803755732,0.9980099671700867,0.999877270081616,0.33947746027281567,0.3491787175512701,0.9999466129705873,90.68564256606925,radam_beta2_per_parameter_group,0.999,0.999,13.364859236842864,0.2097042721879767,0.015675030107269467,1.4243346502349639,-0.07097484441313069,0.17387435474244814,-0.05533896619061091,0.0,0.0,0.0,True
D,27,28,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,27,28,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,27,28,observable,residual,393216,0.2003567400920373,0.15041983343476484,0.1886259063195231,0.1901833134563509,0.9414502663243302,0.05742643071081118,-0.3883287982774621,0.40577146599887615,0.6846739117025127,1.2539962451250004,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,27,28,observable,feature,49152,0.03738549181278994,0.0354542664046668,0.04018965088031727,0.037530182344749655,1.0750066116976427,0.049986383257241904,-0.5136163996348829,0.3946744111411844,0.5856555136330485,1.1335631774636623,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,28,29,state,theta,55732739,0.0837268198388794,0.0014394985527420745,0.0863399695150941,0.08643839844598547,1.031210425539192,0.9991338544958288,0.060079987187418936,0.07666503468492766,0.9998618221010449,59.97919855537656,identity_parameter_carryover,1.0,1.0,0.08372681983887667,0.004399003616573834,0.05253995822412822,3.055927779985782,0.5770321920691417,-0.1458864950999697,0.6105176351026583,0.0,0.0,0.0,True
B,28,29,state,EMA,55732771,0.0009188961943641857,1.3111614350240717e-05,0.0009792102289566923,0.0009792574366219362,1.0656374843670344,0.9954393421359582,-0.0030944613483154526,0.010295031487977654,0.9999103595788176,74.68265941933495,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0009182529697096912,0.00010916654405918969,0.11880182411107447,8.325942263332776,0.5174792048480519,-0.053985683854585326,0.596749649238801,0.0,0.0,0.0,True
B,28,29,state,m,55732739,13.420404602322671,4.014876052350828,12.982592494173618,12.819971830126844,0.9673771304873118,0.8933928332191445,-0.19487620724147128,0.11582534553119903,0.951654873989389,3.2336222401117287,radam_beta1_per_parameter_group,0.9,0.9,12.07836383586445,5.852473328922955,0.436087696484953,1.457697137498469,-0.08198392679448104,-0.30724676125898975,0.37452008433076556,0.0,0.0,0.0,True
B,28,29,state,v,55732739,13.745786431892661,0.2216039863912349,13.611358036832625,13.67122203099884,0.990220392574401,0.9997847210697396,0.26259316062937615,0.2776528319951398,0.9998776771405017,61.42199090589552,radam_beta2_per_parameter_group,0.999,0.999,13.732040906228356,0.30828666019633044,0.022427720794573874,1.3911602639316243,-0.40096807274945684,-0.2731567531165704,-0.38187396867177736,0.0,0.0,0.0,True
B,28,29,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,28,29,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,28,29,observable,residual,393216,0.1917040096101149,0.1515476316685752,0.19007908535096246,0.1847392434527694,0.9915237857441939,0.12132260800591867,-0.4333840998013819,0.3744216825829022,0.6733856277540186,1.2542530903198343,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,28,29,observable,feature,49152,0.0360843690321714,0.034375179518742374,0.04254782434235299,0.04170728401995231,1.1791206409739083,-0.038484774485347616,-0.42816973782243356,0.38740208346898275,0.6672554541528213,1.2377484259872635,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,28,29,state,theta,55732739,0.05615829900349251,0.0013009892355730832,0.05833057079846991,0.05839564141109288,1.0386812249217576,0.9985214698780627,0.038892290871256265,0.06112782864433952,0.9997521705301462,44.83555221175632,identity_parameter_carryover,1.0,1.0,0.05615829900348825,0.0037954369893866214,0.06758461450462704,2.917346958458683,0.5496147860864316,-0.2904931539185484,0.5942144575083113,0.0,0.0,0.0,True
C,28,29,state,EMA,55732771,0.0006713803523172826,1.2336246428912575e-05,0.0007127874937577129,0.0007128200291677929,1.06167463986325,0.9938180802537584,-0.0060160798681577025,0.011290451457765869,0.9998502409451178,57.779933131616616,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0006709103880646109,8.75573209505249e-05,0.13041388632884335,7.097565815912691,0.42795633995859694,-0.0660992002583877,0.5256513032862415,0.0,0.0,0.0,True
C,28,29,state,m,55732739,8.574668476135217,3.97584746777554,9.115676658310507,8.734955885606873,1.063093772509224,0.64963880649805,-0.3118361699808281,0.129737320566402,0.9016489281312764,2.2927631736865064,radam_beta1_per_parameter_group,0.9,0.9,7.717201419608527,7.158897270525022,0.8348891027623363,1.8005965592363071,-0.25077942133256675,-0.05337197408363589,0.5730328267487128,0.0,0.0,0.0,True
C,28,29,state,v,55732739,4.370624791349498,0.28814892446659013,5.082702390177481,5.30297056928676,1.1629235253132122,0.9975916972609136,0.752642618870309,0.7757175546424768,0.9993597893992197,17.639151003552687,radam_beta2_per_parameter_group,0.999,0.999,4.366254205822514,0.7875213575215847,0.1801850753879116,2.733035908356809,0.8942074923313303,0.6288777281590135,0.9231031498150247,0.0,0.0,0.0,True
C,28,29,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,28,29,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,28,29,observable,residual,393216,0.18551308747275472,0.16236864861390013,0.18902230798050992,0.192334087369526,1.0189162961792149,0.011892723557810556,-0.40892064685703505,0.4423216151001408,0.6375698496149182,1.1641552084971163,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,28,29,observable,feature,49152,0.03737946060743435,0.03436380412745216,0.03776159813232182,0.03952016723710574,1.0102231952702783,0.023319988297647094,-0.402643268240142,0.48479933616005616,0.605393281504559,1.0988771205966477,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,28,29,state,theta,55732739,0.08028128554387895,0.0006391431199355927,0.08278359626182265,0.08301840419635462,1.031169290588602,0.9992824486245423,0.36403996647162845,0.37070913402165456,0.9999742913080445,129.5227839895466,identity_parameter_carryover,1.0,1.0,0.08028128554386704,0.003974822489663342,0.049511196323467475,6.218986586390683,0.6145958067172673,0.30237079557960994,0.644032952786671,0.0,0.0,0.0,True
D,28,29,state,EMA,55732771,0.000856661019508608,8.92160468926434e-06,0.0009146245463962935,0.0009147520142573558,1.0676621505679504,0.9949419554706252,0.009411349167222022,0.01916306865587309,0.9999524422755868,102.51794136282358,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0008560613593113339,0.00010653773513573035,0.124363934753144,11.941544021103145,0.5062710910168308,-0.022731693403099093,0.5903371559500652,0.0,0.0,0.0,True
D,28,29,state,m,55732739,11.683917504294687,2.181866708169265,10.587257128163658,11.756864015543309,0.9061393256390311,0.9084946584386733,0.46262577022959567,0.602184790293127,0.9863722910494916,4.8523849273299975,radam_beta1_per_parameter_group,0.9,0.9,10.51552548108449,4.51440245476367,0.3863774674123041,2.069055106740027,-0.19871044764395004,-0.09093623913794072,0.2290354947773439,0.0,0.0,0.0,True
D,28,29,state,v,55732739,13.402310803755732,0.2907771335712544,13.168464877895167,13.41439059500135,0.9825518204073409,0.9998676195736299,0.8426099974999057,0.8488389547606546,0.9999318644176786,45.28714041631564,radam_beta2_per_parameter_group,0.999,0.999,13.388908766469585,0.3086679054955761,0.023030946678917343,1.0615274375415686,-0.7198258439369081,-0.506160213017507,-0.7084360069496961,0.0,0.0,0.0,True
D,28,29,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,28,29,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,28,29,observable,residual,393216,0.1901833134563509,0.15484229541005137,0.19258684132237786,0.19511950707856784,1.012637953468923,0.08308199840133956,-0.3855424549569114,0.4130386193614825,0.6810624145607018,1.2437612140298737,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,28,29,observable,feature,49152,0.037530182344749655,0.03380060232446599,0.04179761987376812,0.04132743458297056,1.1137068157521346,-0.05642116096545229,-0.4181687671274815,0.3949469237007752,0.6693680348351181,1.2365939361830138,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,29,30,state,theta,55732739,0.08643839844598547,0.0009709870155964575,0.08894180257699782,0.08913124493172765,1.0289617134979276,0.9993218637617144,0.18985209920711374,0.2003424832199082,0.9999427986053608,91.59937377984679,identity_parameter_carryover,1.0,1.0,0.08643839844599699,0.00408583374237688,0.04726873491218233,4.207918001732532,0.597941479173782,0.08235333937800103,0.6270497780647135,0.0,0.0,0.0,True
B,29,30,state,EMA,55732771,0.0009792574366219362,1.115015292879942e-05,0.0010411501659952534,0.0010412615809449986,1.06320373689152,0.995874499416202,0.004638041268835703,0.015345856082809422,0.9999426656265822,93.37541580314074,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.000978571959270021,0.00011100668872603165,0.11335802473858385,9.955620289235277,0.5250399032389969,-0.0375856982694811,0.600101729728132,0.0,0.0,0.0,True
B,29,30,state,m,55732739,12.819971830126844,2.8041512658843972,10.592380899680789,10.448031144967674,0.8262405752553034,0.9590195150810579,-0.18349283532372332,0.08236243267590111,0.9645682610815223,3.7773928348833468,radam_beta1_per_parameter_group,0.9,0.9,11.537974359350809,3.3031766201981116,0.25765864886190076,1.1779594989702982,-0.4176810761340184,0.34612860268498075,-0.14312334045208558,0.0,0.0,0.0,True
B,29,30,state,v,55732739,13.67122203099884,0.5075460706389988,14.224832487134002,14.705040112194178,1.0404945845279872,0.9998151200777972,0.9442659098299763,0.9479450824294031,0.999935452546857,28.02668232506457,radam_beta2_per_parameter_group,0.999,0.999,13.657551051320072,0.6274104210340039,0.04589278263577176,1.236164473195697,0.8999715831302081,0.905182945556077,0.9081877251553524,0.0,0.0,0.0,True
B,29,30,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,29,30,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,29,30,observable,residual,393216,0.1847392434527694,0.1587397407280915,0.21001408509234376,0.20351918470229904,1.1368136036891163,0.20838015859945636,-0.4182091426052065,0.3484188990356374,0.7057205660251121,1.323008870551711,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
B,29,30,observable,feature,49152,0.04170728401995231,0.03781808814665766,0.03638134298785222,0.04120769265430147,0.8723018974442878,-0.008720320242400086,-0.38366044708012176,0.5790182437713457,0.5307756142834408,0.9620090483359769,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,29,30,state,theta,55732739,0.05839564141109288,0.0008978591456090766,0.06039472545210182,0.0604436172666066,1.034233446070672,0.9989779025744923,0.047042552242492146,0.06185899093974687,0.9998899101502864,67.26525619019242,identity_parameter_carryover,1.0,1.0,0.05839564141108913,0.003347503602200057,0.05732454548507045,3.728317095805964,0.5787461278131623,0.021853330954404206,0.6150165378183159,0.0,0.0,0.0,True
C,29,30,state,EMA,55732771,0.0007128200291677929,1.0552525388245955e-05,0.000755425530038588,0.0007554586814112975,1.059770347531531,0.9943443488490791,-0.003842863702092577,0.010125673617167631,0.9999024390197612,71.58717958452172,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.000712321057257493,8.913287661810219e-05,0.1250426095941265,8.4465920089028,0.43566471751020347,-0.055187106152433656,0.528796039997652,0.0,0.0,0.0,True
C,29,30,state,m,55732739,8.734955885606873,2.191229265849279,8.51194404765236,8.155275786259093,0.9744690367215267,0.959242749624159,-0.2880756066674398,-0.0319859421599197,0.9663320473874911,3.884552009373283,radam_beta1_per_parameter_group,0.9,0.9,7.861460096708058,2.4244130967074176,0.27755298692489944,1.1064169023718113,0.12520989785991807,-0.32909019459318206,0.40046617907379684,0.0,0.0,0.0,True
C,29,30,state,v,55732739,5.30297056928676,0.326286589997083,4.958145330132016,5.263406607648803,0.9349750795993721,0.9997051458624151,0.9314578917413022,0.9394277422845001,0.9997455909462326,15.19567607781963,radam_beta2_per_parameter_group,0.999,0.999,5.29766768891975,0.36161452448568204,0.06819093558241612,1.1082727135335684,-0.9429496476615389,-0.9342188360556082,-0.9345872385057352,0.0,0.0,0.0,True
C,29,30,state,net_buffer,32,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,29,30,state,scaler,1,0.0,0.0,0.0,0.0,0.0,,,,,,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,29,30,observable,residual,393216,0.192334087369526,0.15846713818835925,0.20502738670772283,0.195414161925536,1.065996098308926,0.1788788079739311,-0.4456952369007101,0.34330883615329466,0.6877666218638663,1.2938164281355327,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
C,29,30,observable,feature,49152,0.03952016723710574,0.03654720700234917,0.03767092388243535,0.04139587116325902,0.9532076030049255,-0.00642920408199963,-0.3781244961224385,0.5387713137592223,0.5761813673620446,1.030746997438517,not_declared_for_this_readout,,,,,,,,,,0.0,0.0,0.0,True
D,29,30,state,theta,55732739,0.08301840419635462,0.0005999307490553804,0.08555452881400522,0.08574242902427412,1.0305489444443208,0.9993015272002556,0.31004097380092116,0.31635842935997516,0.9999778744707817,142.60734084511407,identity_parameter_carryover,1.0,1.0,0.08301840419635599,0.004043992399256342,0.04871199872369886,6.740765339372588,0.6123570130431272,0.24995878724886933,0.6414726979544962,0.0,0.0,0.0,True
D,29,30,state,EMA,55732771,0.0009147520142573558,8.694266381475768e-06,0.0009744212936683756,0.0009745228109411575,1.065230006035529,0.9954341193740295,0.0072157093229892775,0.01613652037506534,0.9999602041395427,112.07630993967508,ema_transition_carryover_counterfactual_map,0.9993,1.0,0.0009141116905158096,0.00010849507355454131,0.1186059957928853,12.478922176309638,0.5148668046958953,-0.023527025153994047,0.5943433733811129,0.0,0.0,0.0,True
D,29,30,state,m,55732739,11.756864015543309,3.3042684750932407,10.832058959568451,11.116301820431598,0.9213391381619956,0.9526939521526342,-0.06537105010772462,0.23354578240271887,0.9549988504271812,3.2782018293058917,radam_beta1_per_parameter_group,0.9,0.9,10.581177339715978,3.3025740826800334,0.28090603738495434,0.9994872110344607,-0.07919285776084926,0.5289892586831718,0.22753018787875454,0.0,0.0,0.0,True
D,29,30,state,v,55732739,13.41439059500135,0.7525923268473609,13.763645108235844,14.474562256556903,1.026035809138034,0.999871916028699,0.9416804161329603,0.9474239798626799,0.9998469250566827,18.28831442634062,radam_beta2_per_parameter_group,0.999,0.999,13.400976417398532,0.42282119937947565,0.031519970764608045,0.5618197054316119,0.8535659731393171,0.9346624250383085,0.8617948680994855,0.0,0.0,0.0,True
