seed,arm,attempt,successful_step,skipped,optimizer_clock,clock_evidence,applied_multiplier,restored_lr,update_norm,rho,branch,branch_source,scaler_before,scaler_after
56,early,21,12,False,12,successful_call_counter,1.0,0.0001,0.020311072355963383,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,22,13,False,13,successful_call_counter,1.0,0.0001,0.021857454434603654,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,23,14,False,14,successful_call_counter,1.0,0.0001,0.023396209641031,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,24,15,False,15,successful_call_counter,1.0,0.0001,0.02480961703515678,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,25,16,False,16,successful_call_counter,1.0,0.0001,0.02612423389042651,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,1,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
56,delayed,2,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
56,delayed,3,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
56,delayed,4,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
56,delayed,5,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
56,delayed,6,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
56,delayed,7,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
56,delayed,8,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
56,delayed,9,1,False,1,all_active_parameters,1.0,0.0001,0.3683481871075738,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
56,delayed,10,2,False,2,all_active_parameters,1.0,0.0001,0.5473903627990708,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
56,delayed,11,2,True,2,successful_call_counter,1.0,0.0001,0.0,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
56,delayed,12,3,False,3,all_active_parameters,1.0,0.0001,0.4812603366503251,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,13,4,False,4,all_active_parameters,1.0,0.0001,0.4223981164244736,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,14,5,False,5,all_active_parameters,1.0,0.0001,0.3344179077764455,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,15,6,False,6,all_active_parameters,0.9090909090909091,0.0001,0.00799159214019663,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,16,7,False,7,all_active_parameters,0.9090909090909091,0.0001,0.009849828034422954,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,17,8,False,8,all_active_parameters,0.9090909090909091,0.0001,0.011489725292554504,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,18,9,False,9,all_active_parameters,0.9090909090909091,0.0001,0.012997756487256684,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,19,10,False,10,all_active_parameters,0.9090909090909091,0.0001,0.014539667073544498,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,20,11,False,11,all_active_parameters,1.0,0.0001,0.017347778658162817,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,21,12,False,12,all_active_parameters,1.0,0.0001,0.01864917723693912,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,22,13,False,13,all_active_parameters,1.0,0.0001,0.020013303401287954,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,23,14,False,14,all_active_parameters,1.0,0.0001,0.02138876289042773,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,24,15,False,15,all_active_parameters,1.0,0.0001,0.02267923801941529,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,delayed,25,16,False,16,all_active_parameters,1.0,0.0001,0.023925322317310083,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,1,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
57,early,2,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
57,early,3,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
57,early,4,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
57,early,5,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
57,early,6,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
57,early,7,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
57,early,8,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
57,early,9,1,False,1,actual_all_active_parameters,0.9090909090909091,0.0001,0.32039298631817686,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,early,10,2,False,2,actual_all_active_parameters,0.9090909090909091,0.0001,0.3701584593035953,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,early,11,3,False,3,actual_all_active_parameters,0.9090909090909091,0.0001,0.39067778815797155,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,early,12,3,True,3,actual_all_active_parameters,1.0,0.0001,0.0,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
57,early,13,4,False,4,actual_all_active_parameters,0.9090909090909091,0.0001,0.356456170317838,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,14,5,False,5,actual_all_active_parameters,0.9090909090909091,0.0001,0.3218622958647924,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,15,6,False,6,actual_all_active_parameters,1.0,0.0001,0.00960560982509809,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,16,7,False,7,successful_call_counter,1.0,0.0001,0.011902300845767416,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,17,8,False,8,successful_call_counter,1.0,0.0001,0.014036204440573893,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,18,9,False,9,successful_call_counter,1.0,0.0001,0.01603333753781454,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,19,10,False,10,successful_call_counter,1.0,0.0001,0.01800681050256723,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,20,11,False,11,successful_call_counter,1.0,0.0001,0.019859374445767224,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,21,12,False,12,successful_call_counter,1.0,0.0001,0.02175610267362575,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,22,13,False,13,successful_call_counter,1.0,0.0001,0.023480918734874796,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,23,14,False,14,successful_call_counter,1.0,0.0001,0.02505392220183608,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,24,15,False,15,successful_call_counter,1.0,0.0001,0.02657949033461751,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,early,25,16,False,16,successful_call_counter,1.0,0.0001,0.028165444011966894,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,1,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
57,delayed,2,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
57,delayed,3,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
57,delayed,4,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
57,delayed,5,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
57,delayed,6,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
57,delayed,7,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
57,delayed,8,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
57,delayed,9,1,False,1,all_active_parameters,1.0,0.0001,0.35243232249105566,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,delayed,10,2,False,2,all_active_parameters,1.0,0.0001,0.4901393032625549,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,delayed,11,3,False,3,all_active_parameters,1.0,0.0001,0.4774648010796014,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
57,delayed,12,3,True,3,successful_call_counter,1.0,0.0001,0.0,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
57,delayed,13,4,False,4,all_active_parameters,1.0,0.0001,0.4193593574010799,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,14,5,False,5,all_active_parameters,1.0,0.0001,0.34154570748069796,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,15,6,False,6,all_active_parameters,0.9090909090909091,0.0001,0.00813251527731577,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,16,7,False,7,all_active_parameters,0.9090909090909091,0.0001,0.009870600337471388,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,17,8,False,8,all_active_parameters,0.9090909090909091,0.0001,0.011384170853330685,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,18,9,False,9,all_active_parameters,0.9090909090909091,0.0001,0.012755099090183417,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,19,10,False,10,all_active_parameters,0.9090909090909091,0.0001,0.014083674873890065,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,20,11,False,11,all_active_parameters,1.0,0.0001,0.016887457703009118,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,21,12,False,12,all_active_parameters,1.0,0.0001,0.018256883351939597,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,22,13,False,13,all_active_parameters,1.0,0.0001,0.019635754889513433,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,23,14,False,14,all_active_parameters,1.0,0.0001,0.020909268690374568,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,24,15,False,15,all_active_parameters,1.0,0.0001,0.02218701112415604,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
57,delayed,25,16,False,16,all_active_parameters,1.0,0.0001,0.02356684344224979,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
