seed,arm,attempted_iteration,successful_optimizer_steps,step_skipped,optimizer_clock,clock_evidence,proposed_success_step,rho,radam_branch,applied_multiplier,base_lr,grad_scale_before,grad_scale_after,update_norm,batch_sha256,t_sha256,base_r_sha256,actual_lr
304,A_startup_down5,12,4,1,4,successful_call_counter,5,4.995998000395048,non_adaptive,1.0,0.0001,512,256,0,d47edf1d316e908b9644e458d0dbf407ec9e768a02ed6f6dddf74d61a7a6e997,0ef851b1dadc24b19428ebc86135d1debc7ddea140575d4ded8cf8194455adf6,27e4dea070752b2a97e9a2fe94e2bb919951a61eb16216fa3b1c6eb8f9d6eea4,
304,A_startup_down5,13,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,0.9090909090909091,0.0001,256,256,0.16887376386408737,826ea79ec61726f861f291cf80a161c877291ddf8f5e4219a9884f48af08a54a,c1d022039408e2b7c89fb2195737e96828c4af66fc8e845d43df6054dfaf1db1,982c37278a344b16aae3e9fd19d2aeaf3f84511ab43c095b0bd7faafb390e8b8,9.090909090909092e-05
304,A_startup_down5,14,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,256,256,0.010539642207246644,8aea54b7d1aa880af093badb394fa614d1f0187f34f7f45530a2ae1f4fb369f5,22d34a214becd01088c64a0d50c238ee3dfe131d3c581c29f9b0fbbd91d8b705,eccffe35b048598f8eb030de28723dd598b24dae8240ef682f194e4b6646fb81,0.0001
304,A_startup_down5,15,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,256,256,0.013405636212439875,d2ce8d3c57d1b609a6f11775744f6691641241fc51ea2f637087eafdc1b4f196,8ad1a8869efd5e3c2453a1b19abf9408c914ba0ead99419d4ef1d54893b227a6,0b3062f4572d3afc073a3acacf48c151f465d184cd3b0739cb9aa4ea1fe4489d,0.0001
304,A_startup_down5,16,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,256,256,0.016058166224146023,e83eedb212c876535d9cd5f6f67feacbbb4bbea3672d59de74a1491cf2f08e6f,714f77d5356fd5d6a044c3528b966ca441411650fa80425f0fe826438bf05108,efdf196422b3c541bf91d34e95079e6986d70b2ef48f526a5a96f10e09870f15,0.0001
304,A_startup_down5,17,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,256,256,0.018640058891166128,67b4db8ac530256d0d986208f12833c30755c77956394f0fb577fa610c8b6fe5,8ae7b08e352674b47514ce19f4819ca2625f2f902316ba55b763468727e4452d,24a1cfc7385837d8c3b6420fdb660ce4c2d22083fe38d941d8b767b1b240547a,0.0001
304,A_startup_down5,18,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,256,256,0.020888648881033253,cb57440c383641aed713f2fe52d6fcfeddae49dc52529f909e2795a74ea8dfb9,7b9dce3f298598633fcb2a857b2ff61e4f49131803720c5d624ac8a408e60ded,70391ad034a8b5266b21311ea4a9e652a5628f2273376fd43714c063f3b7112a,0.0001
304,A_startup_down5,19,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,256,256,0.023140251302697541,df35923c8c44f1c35a4009f09070515674e5b6d509c05553773adbf749814530,050f1fcdc6cca860ac0b14279c2be5ef117b08dc40808528afdea94a2ebaa122,b0bf726e9be98cd50d959e8c3b9d71c050d13bd4d8a305ff0226f237d3024ce1,0.0001
304,A_startup_down5,20,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,256,256,0.02526106263935116,49e31a62f416a0c8c4e4ae6a83e5de1c8c36bd5c1daf8121dc93aa8d7e3dc0d6,fd7385c9d594333af0c0e960524eb9efc909dddf9ed62db8333c16640c6b521c,6eccfebe21b74ed01ad0d6e118afbaf34177b73db47de5ed527d3244c34a995c,0.0001
304,A_startup_down5,21,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,256,256,0.027015499079742392,f784475c8d6e0561dd90b9baf277c378330da242e5c1620ecc398a2969830592,c012dbd2f6ceaa792e04fa34949a5a7c65b33d27558e8c9c712ab141ef661ec3,beebf2d9baef3c1b42e79ca5ae3d5191c78c0a7429fde6875e5972bdfe1f6584,0.0001
304,A_startup_down5,22,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,256,256,0.028790182573967881,b9e8e471e99d271d7d9de7f52d92cf17f9bf4e93a793b337c4f9ec8ae2492e5c,29613dc59e9ddb6a3334e68eb1ebf8fd3407c4815f49bb5bc0471562df037cde,db8fd478832ff5057f2366439cba4136e989e36dd4cbb31660bd2a5c141ae6a4,0.0001
304,A_startup_down5,23,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,256,256,0.030618780684381477,a643ed18264fcfc004c72027ce70231dcc3f0780e1365ef8c587398fb86ff3c6,9e2164bd87b8a5487367ad6d5eae51e2cbfe05297b93c42285d1655d701fd19e,aed93a70472c3f64f8860fbdeb5db5d3a77b542a3536c1db9aa37eea939a5f9b,0.0001
304,A_startup_down5,24,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,256,256,0.032549262352757111,ef580d3610e39596f8f375c4de6a6ed7095ac05ca5d41050b056903496b5c38b,56687e9e21ac79ccd6cefb6adb70af62fe298c5d69133fc35d8c3500cf98518d,87354f5f84c781235ded6954646400fad352d63656aacd088d3b801e9e90acfd,0.0001
305,AA,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,e5bee1978213380bf3dfa41eb785d355d53225f22710606fa883bf8a5d016369,0f26f6fc028d637791e30fae83f14a1ef5d80bcd84b7cb75d5fe20ddeb8a4675,a2cfb84199f96162748c04e8e1bc16c6d7587e577780e687477b633c5d0c94e7,
305,AA,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,6741c979eb9c823d2358f047207ef832d1cdbb12bc3555b20c02703e3832bbac,7d67280a3a74179a40ad9524a495c9ee3ce7fc2858334bd38614b020e02d870c,d8fdc8dbbda80bc3e171cb8cc31d017fa0a892ce9fa64f412cbb6fcede7b9d09,
305,AA,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,99a6cb2f391857f758f437d7d817f7486ea13c3d7bc0787f626b92a7b657eded,5f568c994226b1c16f8730fccacfad0c685b78093a1d473651ae72059b2d6c6d,e5f46cd0db5a615b0b60ac59eb4f3482de6e79e91ae4270cf5e98c9bd1b94b7f,
305,AA,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,863690e0e004c0646e2bc6376598415d27f642ec28effbb7eefc402ccd4088d6,fdd01c6b41cda051e5830c47f50a28e9d681c9c0dc4f5b5a48976e73aafb66f1,8bb2d0598d051b40e91392f6baea9f7a5626e52fa9b55e05bc824a26e086d48e,
305,AA,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,7aa7eb32e2d09a2adcbd03ff22b31869701c45aa5509eb38680c54d24bbec497,b68602c73e39657e93bce40273121fd3ad1099886cf54c8b10c6f3c2d48dbf37,aa8c5a2bee8b996a4fd1390b1f163babe99b08f87af620217e6e5b8872bc9272,
305,AA,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,098e03b39522788563a35e426412f50fcd57a9d71423e6e961a9ca571d2ad073,d827e9d971ea7e92751164bdd32f2bb647557140bd07b31ef67c634bc873f2fc,cb0d360b8e45c6bb506eb7c3e2d24f2a0bba2e3366d80be51c359922602c82a5,
305,AA,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,5a09106eb8fd97838c3818247a530e584421d3b11be8a1aef267fa495e8bd658,ce5e5184be9868be63885a99ce86f22d50e166803655b18bf1b06a468aba3d88,8bd7de9f7520139b301d01facbf0671252981ffb1115eed596d8eb9aee12603c,
305,AA,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,1.0,0.0001,512,512,0.17144215081535402,6fdc2a8a23193a7ce76e60e3359cc1bfaf80e15b51c06291255e13d809ef74c7,acb1b8b78451cf2c12b98ffada437b6f0e343be23aae95409e9a2914030d5030,92a0af63478646a67fe4d92c64ecffd23ca15fc7566d124b6703b2ee36956649,0.0001
305,AA,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,1.0,0.0001,512,512,0.13318427233875738,fe9cbd2ab3c79d2c02384289f0c84d1a87ad127901715611c3955a263781911d,de22fd1422355a9941c9cead5a089179e86d91335f31fec8ab5f2f75689d8164,148936ad372a7874ee57a1e16606c4bc5001516fb54c538552eaa8c83b6c1c17,0.0001
305,AA,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,1.0,0.0001,512,512,0.12936029574043126,34c647b3b0f2f8e860fd288e45cad38e50ff431616a5475032c2872cdc605cfc,c71d387fffb072b13f670b9ec3c25ef18a40f988ad2896a664742209a4a28b3c,27779c4f71b6516067dcdd67759b0911e328c32a74175d87c37df5990e01a93f,0.0001
305,AA,11,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,1.0,0.0001,512,512,0.1293912949436013,8b5087cb49d2720718c010128a388f7034b395053c5f7ae581ba30faadb77904,c68a02ad9d5bf933005da4146759485c803c1675ad6a85f3eb89474438eaf862,b6809ad9903f408b3749566d2218ea76c106125286a34a4ea0e7eadcc663ae57,0.0001
305,AA,12,4,1,4,successful_call_counter,5,4.995998000395048,non_adaptive,1.0,0.0001,512,256,0,aa0827dc3ea7da2df51ef20d2e48ebd3953bf44af49507b39872d871579955ef,d84befb9bf9935aecf8e5c465d67c2c2a3f9a66d016e9ca83ea1fb9d4d36bcd4,108f54be2b85adfacadbe0ea15fec7cefe806e259398032bde6920c76c84d5b2,
305,AA,13,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,1.0,0.0001,256,256,0.20510542818588032,6e5a0806e7ba31413524347c1eb25d15c7a526912d2d43379a6c958083cb8ba4,067e50616445c921005b046cfc2f66167718aee40c16119bf2ed0bfd7fdc58ea,30a138d2c6ab0a0aea2a50de5abcfe364272650bcc6dd87596a64cf6ba56009f,0.0001
305,AA,14,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,256,256,0.0091512112033822462,17db8994bde7b7d759dd062022456f8deb2766488f29476fa04bdcfcaae313a8,b8dfb257723b171cb4eb2b6065478ac456a64a9b9c8db5bf6aa69b1374c3c5e4,098cd2d77e07590f8a668cd414ff940fe2295c86e97bd789dbe009892f0de59f,0.0001
305,AA,15,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,256,256,0.01102986928900152,504457ee256fd0f23eaf2c938ad2c64172ca0a57dfd3aa11da2bc36057f09dde,825a5df4a38c902b6c8c25cf30afc8076d0e5edf05a86bb02ed546f384d22772,9134a4fb732e46acc5e827f43cd2416add73bee09400e3af3dc94ed685d16a40,0.0001
305,AA,16,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,256,256,0.012544661042574784,7a8d18c14ad8a2a3de1e2cccf8bbb5f025ccb45dafb4f2afe41d15979a55d3b4,45c315dd19a7b5665e124e9a24fb625cbf17fd5ab6de2a75b85ce75a71d32eeb,8b15697dca6b6d531a134acde777f9707e57dd98b1b23ff0aba1f70f2089699b,0.0001
305,AA,17,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,256,256,0.013952098898818766,470eead59eac520da163b427b624d48965b80cf3d56bdeb1fa5b0d1915caf7e7,61ce1a7a32b07f8547a972fd13b240f0d24c4b333b97f9c050069b8101ab3d9f,83ccb0245cc7896279cbd0b4e9086497e43b4896fe7413ba6112141ecb621fcf,0.0001
305,AA,18,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,256,256,0.015206330636906634,0ba7d31c494d651e766cbf8af566fbc5ed76bcbd281e3aeabe184afba6b75d22,5bc1c1eba0a4d5212292fcfe81cbbe18136420d1e44097f8ca4ca58ba2b49361,7de536a2ca4b135eddfc85eb3b8f2d8e4c277127119f779c4b04c648c4e10b01,0.0001
305,AA,19,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,256,256,0.016468852562483982,43ba0060530a4da1c4a3b81bebd7f23e062c30e84b4c48997798a7f4dcbf1e67,2ccebda760430053ff0ef275ed95f623ae8870aa12f0d26b16ebb8ce08faa2ee,b9f15dc76ecf2e0818714ada8c64a4ad4db7166556022e3544120848c9f67155,0.0001
305,AA,20,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,256,256,0.017686063479683836,7c5964a1577aaf101e741bb8cf400b5ddd7fea3791642dce9b0791a9bbad3847,a6ee4d5b93d7b85d841ecfbea112a8ba7f3fc1f94d042b5bd3e10204d796cd73,9eda41aee90df3a8eb48ce3c79c92ffb5890d49eceab12dc020a108016a9e991,0.0001
305,AA,21,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,256,256,0.018743658772940611,f1ee11584b89c0c814bcb2684fde011c75cc67e8ed377b531e0f46ba465f7ee5,a5b9491d3970e235d4655a364680c4cdc0aee2e303a738da3e690da807d32d3d,37e2c878209ee1c8a8c8dd1daca303e9792f5335c61ae71dbe1c9c86426cb2a9,0.0001
305,AA,22,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,256,256,0.020102989124039669,accc38963abbc543f161c98f9eb2ee131945a61479128a0aa0885bdac3d5f7f2,54f500a162b2f4e3e673486d2e24c95755af5a4e798392a03fb9823a158ed147,741e4979e2338658ab43ca038675fe333be3dd86625616cfb1757793a10f0a8f,0.0001
305,AA,23,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,256,256,0.020884139530178172,c1edc6076fc1049f2204ca14c794849a88c82f82ed80a60252b61d04fcbfbe76,c7c21734b2917035dd7ba89c13d125767b39fb644d180fe31894aa8e558e250e,2fa5a23f84644e44ba6363215b9b29bdc8445c86d14ffaf5f2720e5666a0544d,0.0001
305,AA,24,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,256,256,0.022094917936369755,0b778fe6f4f16846939fe79e48d9cbdb74bf16f5756bb2cd793343f8986b49c3,7549cd19bf18a8cce755906cbd3524b2c3ab08263a9a396c623ad2c1622fcf03,361d00fef0677de711f7d2dbd67740f8c18610d1aae324cce81105c5779442ff,0.0001
305,DA,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,e5bee1978213380bf3dfa41eb785d355d53225f22710606fa883bf8a5d016369,0f26f6fc028d637791e30fae83f14a1ef5d80bcd84b7cb75d5fe20ddeb8a4675,a2cfb84199f96162748c04e8e1bc16c6d7587e577780e687477b633c5d0c94e7,
305,DA,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,6741c979eb9c823d2358f047207ef832d1cdbb12bc3555b20c02703e3832bbac,7d67280a3a74179a40ad9524a495c9ee3ce7fc2858334bd38614b020e02d870c,d8fdc8dbbda80bc3e171cb8cc31d017fa0a892ce9fa64f412cbb6fcede7b9d09,
305,DA,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,99a6cb2f391857f758f437d7d817f7486ea13c3d7bc0787f626b92a7b657eded,5f568c994226b1c16f8730fccacfad0c685b78093a1d473651ae72059b2d6c6d,e5f46cd0db5a615b0b60ac59eb4f3482de6e79e91ae4270cf5e98c9bd1b94b7f,
305,DA,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,863690e0e004c0646e2bc6376598415d27f642ec28effbb7eefc402ccd4088d6,fdd01c6b41cda051e5830c47f50a28e9d681c9c0dc4f5b5a48976e73aafb66f1,8bb2d0598d051b40e91392f6baea9f7a5626e52fa9b55e05bc824a26e086d48e,
305,DA,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,7aa7eb32e2d09a2adcbd03ff22b31869701c45aa5509eb38680c54d24bbec497,b68602c73e39657e93bce40273121fd3ad1099886cf54c8b10c6f3c2d48dbf37,aa8c5a2bee8b996a4fd1390b1f163babe99b08f87af620217e6e5b8872bc9272,
305,DA,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,098e03b39522788563a35e426412f50fcd57a9d71423e6e961a9ca571d2ad073,d827e9d971ea7e92751164bdd32f2bb647557140bd07b31ef67c634bc873f2fc,cb0d360b8e45c6bb506eb7c3e2d24f2a0bba2e3366d80be51c359922602c82a5,
305,DA,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,5a09106eb8fd97838c3818247a530e584421d3b11be8a1aef267fa495e8bd658,ce5e5184be9868be63885a99ce86f22d50e166803655b18bf1b06a468aba3d88,8bd7de9f7520139b301d01facbf0671252981ffb1115eed596d8eb9aee12603c,
305,DA,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,1.0,0.0001,512,512,0.15585408401724496,6fdc2a8a23193a7ce76e60e3359cc1bfaf80e15b51c06291255e13d809ef74c7,acb1b8b78451cf2c12b98ffada437b6f0e343be23aae95409e9a2914030d5030,92a0af63478646a67fe4d92c64ecffd23ca15fc7566d124b6703b2ee36956649,0.0001
305,DA,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,1.0,0.0001,512,512,0.12430784444101921,fe9cbd2ab3c79d2c02384289f0c84d1a87ad127901715611c3955a263781911d,de22fd1422355a9941c9cead5a089179e86d91335f31fec8ab5f2f75689d8164,148936ad372a7874ee57a1e16606c4bc5001516fb54c538552eaa8c83b6c1c17,0.0001
305,DA,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,1.0,0.0001,512,512,0.11015192812586053,34c647b3b0f2f8e860fd288e45cad38e50ff431616a5475032c2872cdc605cfc,c71d387fffb072b13f670b9ec3c25ef18a40f988ad2896a664742209a4a28b3c,27779c4f71b6516067dcdd67759b0911e328c32a74175d87c37df5990e01a93f,0.0001
305,DA,11,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,1.0,0.0001,512,512,0.094858428440453391,8b5087cb49d2720718c010128a388f7034b395053c5f7ae581ba30faadb77904,c68a02ad9d5bf933005da4146759485c803c1675ad6a85f3eb89474438eaf862,b6809ad9903f408b3749566d2218ea76c106125286a34a4ea0e7eadcc663ae57,0.0001
305,DA,12,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,1.0,0.0001,512,512,0.11160815226573735,aa0827dc3ea7da2df51ef20d2e48ebd3953bf44af49507b39872d871579955ef,d84befb9bf9935aecf8e5c465d67c2c2a3f9a66d016e9ca83ea1fb9d4d36bcd4,108f54be2b85adfacadbe0ea15fec7cefe806e259398032bde6920c76c84d5b2,0.0001
305,DA,13,6,0,6,all_active_parameters,6,5.994163751655833,rectified,1.0,0.0001,512,512,0.0092943930309911452,6e5a0806e7ba31413524347c1eb25d15c7a526912d2d43379a6c958083cb8ba4,067e50616445c921005b046cfc2f66167718aee40c16119bf2ed0bfd7fdc58ea,30a138d2c6ab0a0aea2a50de5abcfe364272650bcc6dd87596a64cf6ba56009f,0.0001
305,DA,14,7,0,7,all_active_parameters,7,6.991996003993108,rectified,1.0,0.0001,512,512,0.011204521038617509,17db8994bde7b7d759dd062022456f8deb2766488f29476fa04bdcfcaae313a8,b8dfb257723b171cb4eb2b6065478ac456a64a9b9c8db5bf6aa69b1374c3c5e4,098cd2d77e07590f8a668cd414ff940fe2295c86e97bd789dbe009892f0de59f,0.0001
305,DA,15,8,0,8,all_active_parameters,8,7.989494757897319,rectified,1.0,0.0001,512,512,0.012839278849085051,504457ee256fd0f23eaf2c938ad2c64172ca0a57dfd3aa11da2bc36057f09dde,825a5df4a38c902b6c8c25cf30afc8076d0e5edf05a86bb02ed546f384d22772,9134a4fb732e46acc5e827f43cd2416add73bee09400e3af3dc94ed685d16a40,0.0001
305,DA,16,9,0,9,all_active_parameters,9,8.986660013807295,rectified,1.0,0.0001,512,512,0.014126210953062933,7a8d18c14ad8a2a3de1e2cccf8bbb5f025ccb45dafb4f2afe41d15979a55d3b4,45c315dd19a7b5665e124e9a24fb625cbf17fd5ab6de2a75b85ce75a71d32eeb,8b15697dca6b6d531a134acde777f9707e57dd98b1b23ff0aba1f70f2089699b,0.0001
305,DA,17,10,0,10,all_active_parameters,10,9.98349177230557,rectified,1.0,0.0001,512,512,0.015391103542753672,470eead59eac520da163b427b624d48965b80cf3d56bdeb1fa5b0d1915caf7e7,61ce1a7a32b07f8547a972fd13b240f0d24c4b333b97f9c050069b8101ab3d9f,83ccb0245cc7896279cbd0b4e9086497e43b4896fe7413ba6112141ecb621fcf,0.0001
305,DA,18,11,0,11,all_active_parameters,11,10.979990034062212,rectified,1.0,0.0001,512,512,0.016471558309845244,0ba7d31c494d651e766cbf8af566fbc5ed76bcbd281e3aeabe184afba6b75d22,5bc1c1eba0a4d5212292fcfe81cbbe18136420d1e44097f8ca4ca58ba2b49361,7de536a2ca4b135eddfc85eb3b8f2d8e4c277127119f779c4b04c648c4e10b01,0.0001
305,DA,19,12,0,12,all_active_parameters,12,11.97615479973524,rectified,1.0,0.0001,512,512,0.017639284792607613,43ba0060530a4da1c4a3b81bebd7f23e062c30e84b4c48997798a7f4dcbf1e67,2ccebda760430053ff0ef275ed95f623ae8870aa12f0d26b16ebb8ce08faa2ee,b9f15dc76ecf2e0818714ada8c64a4ad4db7166556022e3544120848c9f67155,0.0001
305,DA,20,13,0,13,all_active_parameters,13,12.971986070104549,rectified,1.0,0.0001,512,512,0.018613089830629582,7c5964a1577aaf101e741bb8cf400b5ddd7fea3791642dce9b0791a9bbad3847,a6ee4d5b93d7b85d841ecfbea112a8ba7f3fc1f94d042b5bd3e10204d796cd73,9eda41aee90df3a8eb48ce3c79c92ffb5890d49eceab12dc020a108016a9e991,0.0001
305,DA,21,14,0,14,all_active_parameters,14,13.967483846022787,rectified,1.0,0.0001,512,512,0.019398809356867122,f1ee11584b89c0c814bcb2684fde011c75cc67e8ed377b531e0f46ba465f7ee5,a5b9491d3970e235d4655a364680c4cdc0aee2e303a738da3e690da807d32d3d,37e2c878209ee1c8a8c8dd1daca303e9792f5335c61ae71dbe1c9c86426cb2a9,0.0001
305,DA,22,15,0,15,all_active_parameters,15,14.96264812838308,rectified,1.0,0.0001,512,512,0.020662706066039205,accc38963abbc543f161c98f9eb2ee131945a61479128a0aa0885bdac3d5f7f2,54f500a162b2f4e3e673486d2e24c95755af5a4e798392a03fb9823a158ed147,741e4979e2338658ab43ca038675fe333be3dd86625616cfb1757793a10f0a8f,0.0001
305,DA,23,16,0,16,all_active_parameters,16,15.957478918143579,rectified,1.0,0.0001,512,512,0.021392986880738422,c1edc6076fc1049f2204ca14c794849a88c82f82ed80a60252b61d04fcbfbe76,c7c21734b2917035dd7ba89c13d125767b39fb644d180fe31894aa8e558e250e,2fa5a23f84644e44ba6363215b9b29bdc8445c86d14ffaf5f2720e5666a0544d,0.0001
305,A_startup_down5,1,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,65536,32768,0,e5bee1978213380bf3dfa41eb785d355d53225f22710606fa883bf8a5d016369,0f26f6fc028d637791e30fae83f14a1ef5d80bcd84b7cb75d5fe20ddeb8a4675,a2cfb84199f96162748c04e8e1bc16c6d7587e577780e687477b633c5d0c94e7,
305,A_startup_down5,2,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,32768,16384,0,6741c979eb9c823d2358f047207ef832d1cdbb12bc3555b20c02703e3832bbac,7d67280a3a74179a40ad9524a495c9ee3ce7fc2858334bd38614b020e02d870c,d8fdc8dbbda80bc3e171cb8cc31d017fa0a892ce9fa64f412cbb6fcede7b9d09,
305,A_startup_down5,3,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,16384,8192,0,99a6cb2f391857f758f437d7d817f7486ea13c3d7bc0787f626b92a7b657eded,5f568c994226b1c16f8730fccacfad0c685b78093a1d473651ae72059b2d6c6d,e5f46cd0db5a615b0b60ac59eb4f3482de6e79e91ae4270cf5e98c9bd1b94b7f,
305,A_startup_down5,4,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,8192,4096,0,863690e0e004c0646e2bc6376598415d27f642ec28effbb7eefc402ccd4088d6,fdd01c6b41cda051e5830c47f50a28e9d681c9c0dc4f5b5a48976e73aafb66f1,8bb2d0598d051b40e91392f6baea9f7a5626e52fa9b55e05bc824a26e086d48e,
305,A_startup_down5,5,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,4096,2048,0,7aa7eb32e2d09a2adcbd03ff22b31869701c45aa5509eb38680c54d24bbec497,b68602c73e39657e93bce40273121fd3ad1099886cf54c8b10c6f3c2d48dbf37,aa8c5a2bee8b996a4fd1390b1f163babe99b08f87af620217e6e5b8872bc9272,
305,A_startup_down5,6,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,2048,1024,0,098e03b39522788563a35e426412f50fcd57a9d71423e6e961a9ca571d2ad073,d827e9d971ea7e92751164bdd32f2bb647557140bd07b31ef67c634bc873f2fc,cb0d360b8e45c6bb506eb7c3e2d24f2a0bba2e3366d80be51c359922602c82a5,
305,A_startup_down5,7,0,1,0,successful_call_counter,1,1.0,non_adaptive,1.0,0.0001,1024,512,0,5a09106eb8fd97838c3818247a530e584421d3b11be8a1aef267fa495e8bd658,ce5e5184be9868be63885a99ce86f22d50e166803655b18bf1b06a468aba3d88,8bd7de9f7520139b301d01facbf0671252981ffb1115eed596d8eb9aee12603c,
305,A_startup_down5,8,1,0,1,all_active_parameters,1,1.0,non_adaptive,0.9090909090909091,0.0001,512,512,0.15585652461845664,6fdc2a8a23193a7ce76e60e3359cc1bfaf80e15b51c06291255e13d809ef74c7,acb1b8b78451cf2c12b98ffada437b6f0e343be23aae95409e9a2914030d5030,92a0af63478646a67fe4d92c64ecffd23ca15fc7566d124b6703b2ee36956649,9.090909090909092e-05
305,A_startup_down5,9,2,0,2,all_active_parameters,2,1.999499749846109,non_adaptive,0.9090909090909091,0.0001,512,512,0.12396154146401234,fe9cbd2ab3c79d2c02384289f0c84d1a87ad127901715611c3955a263781911d,de22fd1422355a9941c9cead5a089179e86d91335f31fec8ab5f2f75689d8164,148936ad372a7874ee57a1e16606c4bc5001516fb54c538552eaa8c83b6c1c17,9.090909090909092e-05
305,A_startup_down5,10,3,0,3,all_active_parameters,3,2.9986659997755396,non_adaptive,0.9090909090909091,0.0001,512,512,0.10875818345665836,34c647b3b0f2f8e860fd288e45cad38e50ff431616a5475032c2872cdc605cfc,c71d387fffb072b13f670b9ec3c25ef18a40f988ad2896a664742209a4a28b3c,27779c4f71b6516067dcdd67759b0911e328c32a74175d87c37df5990e01a93f,9.090909090909092e-05
305,A_startup_down5,11,4,0,4,all_active_parameters,4,3.9974987498546852,non_adaptive,0.9090909090909091,0.0001,512,512,0.093679210841247224,8b5087cb49d2720718c010128a388f7034b395053c5f7ae581ba30faadb77904,c68a02ad9d5bf933005da4146759485c803c1675ad6a85f3eb89474438eaf862,b6809ad9903f408b3749566d2218ea76c106125286a34a4ea0e7eadcc663ae57,9.090909090909092e-05
305,A_startup_down5,12,5,0,5,all_active_parameters,5,4.995998000395048,non_adaptive,0.9090909090909091,0.0001,512,512,0.10780895188788214,aa0827dc3ea7da2df51ef20d2e48ebd3953bf44af49507b39872d871579955ef,d84befb9bf9935aecf8e5c465d67c2c2a3f9a66d016e9ca83ea1fb9d4d36bcd4,108f54be2b85adfacadbe0ea15fec7cefe806e259398032bde6920c76c84d5b2,9.090909090909092e-05
